Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	OFF_RATING	DEF_RATING
1610612737	0022201216	APR 09, 2023	ATL @ BOS	L	41	41	0.5	240	44	97	0.454	11	39	0.282	15	19	0.789	16	34	50	27	11	5	9	12	114	116.3	122.4
1610612737	0022201205	APR 07, 2023	ATL vs. PHI	L	41	40	0.506	265	51	92	0.554	10	33	0.303	19	28	0.679	4	34	38	32	11	7	20	19	131	109.2	112.4
1610612737	0022201191	APR 05, 2023	ATL vs. WAS	W	41	39	0.513	240	43	84	0.512	13	30	0.433	35	40	0.875	12	36	48	30	10	5	16	23	134	125.2	108.4
1610612737	0022201182	APR 04, 2023	ATL @ CHI	W	40	39	0.506	240	48	86	0.558	10	28	0.357	17	19	0.895	7	41	48	26	5	7	16	18	123	120.6	104.0
1610612737	0022201167	APR 02, 2023	ATL vs. DAL	W	39	39	0.5	265	51	108	0.472	12	35	0.343	18	22	0.818	16	37	53	28	10	3	9	22	132	115.8	115.0
1610612737	0022201153	MAR 31, 2023	ATL @ BKN	L	38	39	0.494	240	39	91	0.429	8	37	0.216	21	23	0.913	16	30	46	23	6	3	11	14	107	111.5	130.5
1610612737	0022201131	MAR 28, 2023	ATL vs. CLE	W	38	38	0.5	240	41	89	0.461	12	27	0.444	26	33	0.788	14	37	51	25	5	3	12	16	120	120.0	118.0
1610612737	0022201115	MAR 26, 2023	ATL vs. MEM	L	37	38	0.493	240	45	98	0.459	7	31	0.226	22	26	0.846	14	34	48	27	4	5	10	15	119	116.7	121.8
1610612737	0022201107	MAR 25, 2023	ATL vs. IND	W	37	37	0.5	240	53	96	0.552	15	30	0.5	22	25	0.88	15	27	42	33	10	8	11	14	143	140.2	127.5
1610612737	0022201090	MAR 22, 2023	ATL @ MIN	L	36	37	0.493	240	45	85	0.529	12	26	0.462	22	25	0.88	9	32	41	28	6	6	16	25	124	121.6	121.4
1610612737	0022201078	MAR 21, 2023	ATL vs. DET	W	36	36	0.5	240	44	95	0.463	14	38	0.368	27	36	0.75	21	40	61	26	5	6	9	20	129	127.7	108.1
1610612737	0022201065	MAR 19, 2023	ATL @ SAS	L	35	36	0.493	240	48	101	0.475	5	22	0.227	17	20	0.85	20	31	51	21	4	4	12	13	118	118.0	124.8
1610612737	0022201048	MAR 17, 2023	ATL vs. GSW	W	35	35	0.5	240	47	100	0.47	16	41	0.39	17	25	0.68	13	32	45	27	7	8	10	15	127	118.7	111.2
1610612737	0022201021	MAR 13, 2023	ATL vs. MIN	L	34	35	0.493	240	44	97	0.454	4	22	0.182	23	28	0.821	18	33	51	17	6	4	15	19	115	105.5	125.9
1610612737	0022201008	MAR 11, 2023	ATL vs. BOS	L	34	34	0.5	240	50	100	0.5	10	34	0.294	15	16	0.938	13	35	48	24	4	4	10	17	125	121.4	128.8
1610612737	0022200999	MAR 10, 2023	ATL @ WAS	W	34	33	0.507	240	42	95	0.442	15	31	0.484	15	19	0.789	13	33	46	25	9	4	14	17	114	111.8	103.9
1610612737	0022200985	MAR 08, 2023	ATL @ WAS	W	33	33	0.5	240	45	85	0.529	12	29	0.414	20	26	0.769	8	28	36	26	11	5	11	17	122	120.8	118.8
1610612737	0022200974	MAR 06, 2023	ATL @ MIA	L	32	33	0.492	240	51	92	0.554	9	29	0.31	17	23	0.739	12	25	37	28	5	0	10	25	128	130.6	132.7
1610612737	0022200958	MAR 04, 2023	ATL @ MIA	L	32	32	0.5	240	37	79	0.468	9	30	0.3	26	30	0.867	10	27	37	22	12	1	16	23	109	110.1	117.0
1610612737	0022200947	MAR 03, 2023	ATL vs. POR	W	32	31	0.508	240	52	91	0.571	12	26	0.462	13	16	0.813	10	33	43	30	10	5	17	19	129	125.2	107.8
1610612737	0022200923	FEB 28, 2023	ATL vs. WAS	L	31	31	0.5	240	43	93	0.462	13	35	0.371	17	19	0.895	13	29	42	21	4	7	9	17	116	119.6	125.3
1610612737	0022200911	FEB 26, 2023	ATL vs. BKN	W	31	30	0.508	240	45	90	0.5	16	30	0.533	23	28	0.821	13	33	46	20	7	2	15	18	129	125.2	121.0
1610612737	0022200896	FEB 24, 2023	ATL vs. CLE	W	30	30	0.5	240	50	85	0.588	15	28	0.536	21	23	0.913	5	37	42	28	7	8	14	21	136	132.0	115.5
1610612737	0022200876	FEB 15, 2023	ATL vs. NYK	L	29	30	0.492	240	40	97	0.412	5	26	0.192	16	21	0.762	8	32	40	25	6	7	4	18	101	100.0	119.6
1610612737	0022200857	FEB 13, 2023	ATL @ CHA	L	29	29	0.5	240	53	108	0.491	11	28	0.393	21	21	1.0	16	26	42	26	9	4	12	15	138	127.8	132.1
1610612737	0022200850	FEB 11, 2023	ATL vs. SAS	W	29	28	0.509	240	50	103	0.485	10	26	0.385	15	19	0.789	14	34	48	29	9	6	10	10	125	117.9	100.0
1610612737	0022200832	FEB 09, 2023	ATL vs. PHX	W	28	28	0.5	240	43	95	0.453	10	29	0.345	20	27	0.741	20	39	59	23	6	4	18	22	116	114.9	104.9
1610612737	0022200818	FEB 07, 2023	ATL @ NOP	L	27	28	0.491	240	38	85	0.447	12	36	0.333	19	25	0.76	10	31	41	30	4	6	11	21	107	111.5	122.1
1610612737	0022200801	FEB 04, 2023	ATL @ DEN	L	27	27	0.5	240	44	91	0.484	6	20	0.3	14	17	0.824	10	33	43	26	7	7	15	18	108	103.8	124.3
1610612737	0022200792	FEB 03, 2023	ATL @ UTA	W	27	26	0.509	240	44	95	0.463	10	37	0.27	17	23	0.739	14	38	52	28	8	5	9	18	115	115.0	109.1
1610612737	0022200777	FEB 01, 2023	ATL @ PHX	W	26	26	0.5	240	52	91	0.571	19	33	0.576	9	11	0.818	6	39	45	32	6	5	12	24	132	129.4	98.0
1610612737	0022200763	JAN 30, 2023	ATL @ POR	L	25	26	0.49	240	44	94	0.468	13	30	0.433	24	30	0.8	17	28	45	26	5	0	6	21	125	134.4	138.7
1610612737	0022200745	JAN 28, 2023	ATL vs. LAC	L	25	25	0.5	240	45	95	0.474	7	27	0.259	16	20	0.8	15	32	47	24	12	2	8	18	113	116.5	123.7
1610612737	0022200725	JAN 25, 2023	ATL @ OKC	W	25	24	0.51	240	50	84	0.595	11	29	0.379	26	33	0.788	11	35	46	26	5	6	16	16	137	129.2	124.5
1610612737	0022200708	JAN 23, 2023	ATL @ CHI	L	24	24	0.5	240	39	85	0.459	10	33	0.303	12	19	0.632	9	34	43	24	6	4	18	14	100	102.0	112.1
1610612737	0022200694	JAN 21, 2023	ATL vs. CHA	L	24	23	0.511	240	45	83	0.542	11	25	0.44	17	20	0.85	6	34	40	24	5	4	16	20	118	114.6	117.3
1610612737	0022200684	JAN 20, 2023	ATL vs. NYK	W	24	22	0.522	240	56	100	0.56	13	34	0.382	14	16	0.875	14	25	39	27	6	4	7	16	139	147.9	130.5
1610612737	0022200670	JAN 18, 2023	ATL @ DAL	W	23	22	0.511	240	49	86	0.57	13	26	0.5	19	20	0.95	7	28	35	28	7	4	12	23	130	132.7	124.5
1610612737	0022200661	JAN 16, 2023	ATL vs. MIA	W	22	22	0.5	240	45	76	0.592	13	27	0.481	18	22	0.818	2	26	28	27	9	5	16	17	121	122.2	114.1
1610612737	0022200644	JAN 14, 2023	ATL @ TOR	W	21	22	0.488	240	43	84	0.512	11	27	0.407	17	18	0.944	5	35	40	19	6	4	11	22	114	116.3	104.0
1610612737	0022200633	JAN 13, 2023	ATL @ IND	W	20	22	0.476	240	41	94	0.436	16	33	0.485	15	21	0.714	14	36	50	26	6	9	13	22	113	113.0	112.1
1610612737	0022200620	JAN 11, 2023	ATL vs. MIL	L	19	22	0.463	240	39	87	0.448	11	30	0.367	16	18	0.889	6	35	41	25	5	3	11	12	105	104.0	114.0
1610612737	0022200604	JAN 08, 2023	ATL @ LAC	W	19	21	0.475	240	44	89	0.494	8	26	0.308	16	20	0.8	7	36	43	22	7	9	9	18	112	110.9	106.9
1610612737	0022200590	JAN 06, 2023	ATL @ LAL	L	18	21	0.462	240	44	96	0.458	9	31	0.29	17	22	0.773	7	32	39	24	8	5	12	15	114	104.6	119.3
1610612737	0022200575	JAN 04, 2023	ATL @ SAC	W	18	20	0.474	240	45	84	0.536	10	30	0.333	20	22	0.909	7	37	44	21	9	4	15	21	120	117.6	114.7
1610612737	0022200558	JAN 02, 2023	ATL @ GSW	L	17	20	0.459	290	53	109	0.486	11	35	0.314	24	29	0.828	10	43	53	30	9	10	13	17	141	109.3	112.6
1610612737	0022200530	DEC 30, 2022	ATL vs. LAL	L	17	19	0.472	240	48	101	0.475	11	38	0.289	14	20	0.7	12	29	41	22	6	5	10	19	121	115.2	122.6
1610612737	0022200517	DEC 28, 2022	ATL vs. BKN	L	17	18	0.486	240	42	97	0.433	8	22	0.364	15	22	0.682	11	36	47	22	5	6	3	14	107	110.3	112.5
1610612737	0022200508	DEC 27, 2022	ATL @ IND	L	17	17	0.5	240	40	89	0.449	12	30	0.4	22	29	0.759	9	33	42	26	4	3	9	19	114	108.6	122.9
1610612737	0022200481	DEC 23, 2022	ATL vs. DET	W	17	16	0.515	240	49	92	0.533	12	34	0.353	20	24	0.833	8	40	48	30	10	8	8	20	130	126.2	101.9
1610612737	0022200468	DEC 21, 2022	ATL vs. CHI	L	16	16	0.5	240	39	91	0.429	14	37	0.378	16	16	1.0	9	38	47	22	6	7	15	15	108	106.9	108.9
1610612737	0022200454	DEC 19, 2022	ATL vs. ORL	W	16	15	0.516	240	48	94	0.511	12	32	0.375	18	20	0.9	6	35	41	29	7	3	10	18	126	126.0	123.8
1610612737	0022200428	DEC 16, 2022	ATL @ CHA	W	15	15	0.5	240	41	75	0.547	15	29	0.517	28	34	0.824	4	37	41	25	3	5	12	22	125	127.6	107.1
1610612737	0022200416	DEC 14, 2022	ATL @ ORL	L	14	15	0.483	240	44	88	0.5	12	35	0.343	24	27	0.889	11	28	39	30	2	6	13	21	124	120.4	132.4
1610612737	0022200404	DEC 12, 2022	ATL @ MEM	L	14	14	0.5	240	37	104	0.356	12	37	0.324	17	22	0.773	20	19	39	20	13	1	15	17	103	100.0	123.1
1610612737	0022200400	DEC 11, 2022	ATL vs. CHI	W	14	13	0.519	265	47	98	0.48	13	39	0.333	16	21	0.762	8	37	45	28	3	6	14	22	123	108.8	108.9
1610612737	0022200380	DEC 09, 2022	ATL @ BKN	L	13	13	0.5	240	46	93	0.495	10	29	0.345	14	16	0.875	12	26	38	21	12	4	18	18	116	112.6	116.5
1610612737	0022200365	DEC 07, 2022	ATL @ NYK	L	13	12	0.52	240	32	85	0.376	6	36	0.167	19	24	0.792	11	28	39	16	4	6	11	17	89	95.7	120.2
1610612737	0022200354	DEC 05, 2022	ATL vs. OKC	L	13	11	0.542	240	44	102	0.431	13	38	0.342	13	17	0.765	17	37	54	24	7	4	18	24	114	104.6	112.0
1610612737	0022200327	DEC 02, 2022	ATL vs. DEN	W	13	10	0.565	240	49	88	0.557	10	28	0.357	9	14	0.643	12	31	43	24	7	3	12	14	117	121.9	113.5
1610612737	0022200313	NOV 30, 2022	ATL @ ORL	W	12	10	0.545	240	51	94	0.543	8	32	0.25	15	19	0.789	14	35	49	25	8	3	12	17	125	122.5	105.9
1610612737	0022200299	NOV 28, 2022	ATL @ PHI	L	11	10	0.524	240	37	74	0.5	12	27	0.444	15	22	0.682	8	34	42	26	7	6	19	21	101	104.1	109.5
1610612737	0022200293	NOV 27, 2022	ATL vs. MIA	L	11	9	0.55	240	35	88	0.398	10	36	0.278	18	19	0.947	8	34	42	24	6	3	9	12	98	99.0	107.1
1610612737	0022200278	NOV 25, 2022	ATL @ HOU	L	11	8	0.579	240	39	82	0.476	15	39	0.385	29	36	0.806	6	22	28	14	9	6	13	26	122	115.1	123.1
1610612737	0022200263	NOV 23, 2022	ATL vs. SAC	W	11	7	0.611	240	41	92	0.446	11	30	0.367	22	23	0.957	10	37	47	23	9	6	13	20	115	110.6	102.9
1610612737	0022200248	NOV 21, 2022	ATL @ CLE	L	10	7	0.588	240	38	87	0.437	11	34	0.324	15	17	0.882	10	25	35	24	11	3	16	21	102	104.1	115.2
1610612737	0022200235	NOV 19, 2022	ATL vs. TOR	W	10	6	0.625	265	46	92	0.5	7	25	0.28	25	32	0.781	11	39	50	23	5	5	14	20	124	109.7	109.9
1610612737	0022200214	NOV 16, 2022	ATL vs. BOS	L	9	6	0.6	240	42	101	0.416	7	32	0.219	10	13	0.769	14	31	45	21	5	5	9	11	101	98.1	124.8
1610612737	0022200204	NOV 14, 2022	ATL @ MIL	W	9	5	0.643	240	44	92	0.478	7	20	0.35	26	30	0.867	13	32	45	23	4	4	9	23	121	119.8	103.9
1610612737	0022200188	NOV 12, 2022	ATL @ PHI	L	8	5	0.615	240	40	89	0.449	6	24	0.25	23	27	0.852	12	31	43	20	4	2	18	19	109	107.9	119.8
1610612737	0022200173	NOV 10, 2022	ATL vs. PHI	W	8	4	0.667	240	39	88	0.443	6	26	0.231	20	23	0.87	11	43	54	19	8	2	18	22	104	98.1	89.6
1610612737	0022200162	NOV 09, 2022	ATL vs. UTA	L	7	4	0.636	240	51	109	0.468	8	28	0.286	9	11	0.818	17	37	54	24	5	5	11	16	119	114.4	119.0
1610612737	0022200149	NOV 07, 2022	ATL vs. MIL	W	7	3	0.7	240	46	99	0.465	11	29	0.379	14	17	0.824	12	36	48	23	11	3	12	18	117	113.6	96.1
1610612737	0022200134	NOV 05, 2022	ATL vs. NOP	W	6	3	0.667	265	47	103	0.456	9	36	0.25	21	25	0.84	12	38	50	28	12	8	13	23	124	108.8	107.1
1610612737	0022200110	NOV 02, 2022	ATL @ NYK	W	5	3	0.625	240	44	107	0.411	12	34	0.353	12	16	0.75	17	34	51	28	11	4	7	18	112	110.9	98.0
1610612737	0022200099	OCT 31, 2022	ATL @ TOR	L	4	3	0.571	240	39	84	0.464	11	29	0.379	20	25	0.8	7	30	37	28	1	4	18	27	109	105.8	135.0
1610612737	0022200085	OCT 29, 2022	ATL @ MIL	L	4	2	0.667	240	45	94	0.479	13	29	0.448	12	15	0.8	12	30	42	19	5	2	12	23	115	113.9	121.8
1610612737	0022200070	OCT 28, 2022	ATL @ DET	W	4	1	0.8	240	55	97	0.567	12	29	0.414	14	18	0.778	10	35	45	31	5	8	6	26	136	138.8	113.1
1610612737	0022200057	OCT 26, 2022	ATL @ DET	W	3	1	0.75	240	45	91	0.495	8	22	0.364	20	25	0.8	10	36	46	22	6	12	12	20	118	118.0	115.3
1610612737	0022200038	OCT 23, 2022	ATL vs. CHA	L	2	1	0.667	240	39	95	0.411	8	35	0.229	23	28	0.821	16	29	45	23	8	9	12	21	109	107.9	124.8
1610612737	0022200020	OCT 21, 2022	ATL vs. ORL	W	2	0	1.0	240	40	89	0.449	13	31	0.419	15	16	0.938	9	37	46	26	10	2	17	22	108	105.9	97.0
1610612737	0022200005	OCT 19, 2022	ATL vs. HOU	W	1	0	1.0	240	45	90	0.5	7	25	0.28	20	24	0.833	4	34	38	30	12	5	9	18	117	110.4	100.9
1610612738	0022201216	APR 09, 2023	BOS vs. ATL	W	57	25	0.695	240	42	89	0.472	25	54	0.463	11	14	0.786	12	35	47	33	5	3	15	13	120	122.4	116.3
1610612738	0022201206	APR 07, 2023	BOS vs. TOR	W	56	25	0.691	240	45	81	0.556	15	44	0.341	16	21	0.762	13	40	53	37	4	7	19	14	121	127.4	106.3
1610612738	0022201192	APR 05, 2023	BOS vs. TOR	W	55	25	0.688	240	38	89	0.427	11	38	0.289	10	18	0.556	11	37	48	20	5	7	15	14	97	100.0	95.9
1610612738	0022201181	APR 04, 2023	BOS @ PHI	L	54	25	0.684	240	38	91	0.418	15	45	0.333	10	16	0.625	13	30	43	28	4	4	8	17	101	113.5	115.7
1610612738	0022201152	MAR 31, 2023	BOS vs. UTA	W	54	24	0.692	240	42	96	0.438	17	51	0.333	21	22	0.955	10	32	42	27	8	4	11	14	122	117.3	109.6
1610612738	0022201146	MAR 30, 2023	BOS @ MIL	W	53	24	0.688	240	51	91	0.56	22	43	0.512	16	20	0.8	7	40	47	28	8	5	8	18	140	141.4	98.0
1610612738	0022201130	MAR 28, 2023	BOS @ WAS	L	52	24	0.684	240	45	93	0.484	11	44	0.25	10	11	0.909	7	31	38	29	5	8	12	14	111	108.8	128.7
1610612738	0022201116	MAR 26, 2023	BOS vs. SAS	W	52	23	0.693	240	52	91	0.571	18	44	0.409	15	21	0.714	9	52	61	29	4	11	14	18	137	128.0	85.3
1610612738	0022201097	MAR 24, 2023	BOS vs. IND	W	51	23	0.689	240	44	93	0.473	18	42	0.429	14	19	0.737	9	40	49	28	11	6	14	15	120	115.4	91.3
1610612738	0022201081	MAR 21, 2023	BOS @ SAC	W	50	23	0.685	240	49	92	0.533	18	44	0.409	16	23	0.696	11	32	43	33	9	3	5	15	132	140.4	114.7
1610612738	0022201062	MAR 18, 2023	BOS @ UTA	L	49	23	0.681	240	42	88	0.477	22	51	0.431	11	16	0.688	5	35	40	30	2	2	6	17	117	123.2	124.2
1610612738	0022201053	MAR 17, 2023	BOS @ POR	W	49	22	0.69	240	41	87	0.471	15	42	0.357	29	35	0.829	18	34	52	29	12	2	16	19	126	123.5	110.9
1610612738	0022201039	MAR 15, 2023	BOS @ MIN	W	48	22	0.686	240	34	84	0.405	12	40	0.3	24	30	0.8	8	36	44	20	7	5	9	22	104	110.6	107.4
1610612738	0022201024	MAR 13, 2023	BOS @ HOU	L	47	22	0.681	240	39	87	0.448	12	42	0.286	19	21	0.905	10	28	38	19	7	5	13	22	109	112.4	114.4
1610612738	0022201008	MAR 11, 2023	BOS @ ATL	W	47	21	0.691	240	52	95	0.547	20	42	0.476	10	12	0.833	5	35	40	35	6	6	8	21	134	128.8	121.4
1610612738	0022200986	MAR 08, 2023	BOS vs. POR	W	46	21	0.687	240	42	88	0.477	18	49	0.367	13	20	0.65	5	40	45	26	9	2	10	20	115	111.7	90.3
1610612738	0022200971	MAR 06, 2023	BOS @ CLE	L	45	21	0.682	265	42	101	0.416	16	48	0.333	14	21	0.667	15	37	52	25	5	5	12	21	114	106.5	109.3
1610612738	0022200969	MAR 05, 2023	BOS vs. NYK	L	45	20	0.692	290	43	109	0.394	21	59	0.356	22	25	0.88	17	37	54	27	8	5	16	28	129	112.2	113.9
1610612738	0022200948	MAR 03, 2023	BOS vs. BKN	L	45	19	0.703	240	41	84	0.488	9	29	0.31	14	20	0.7	9	39	48	26	8	8	19	19	105	101.9	110.6
1610612738	0022200935	MAR 01, 2023	BOS vs. CLE	W	45	18	0.714	240	39	78	0.5	16	32	0.5	23	28	0.821	7	36	43	27	5	4	12	18	117	125.8	121.5
1610612738	0022200921	FEB 27, 2023	BOS @ NYK	L	44	18	0.71	240	37	84	0.44	9	42	0.214	11	14	0.786	7	28	35	21	5	8	11	22	94	98.9	116.0
1610612738	0022200908	FEB 25, 2023	BOS @ PHI	W	44	17	0.721	240	43	86	0.5	16	36	0.444	8	12	0.667	9	35	44	20	6	4	12	22	110	114.6	110.3
1610612738	0022200887	FEB 23, 2023	BOS @ IND	W	43	17	0.717	265	51	99	0.515	18	39	0.462	22	26	0.846	20	31	51	31	7	6	15	18	142	136.5	131.4
1610612738	0022200877	FEB 15, 2023	BOS vs. DET	W	42	17	0.712	240	49	92	0.533	21	45	0.467	8	10	0.8	8	35	43	30	10	5	11	18	127	128.3	112.4
1610612738	0022200869	FEB 14, 2023	BOS @ MIL	L	41	17	0.707	265	46	99	0.465	17	50	0.34	16	20	0.8	8	36	44	28	8	1	13	26	125	109.6	114.9
1610612738	0022200855	FEB 12, 2023	BOS vs. MEM	W	41	16	0.719	240	39	88	0.443	21	51	0.412	20	26	0.769	15	40	55	28	5	3	10	14	119	124.0	113.5
1610612738	0022200838	FEB 10, 2023	BOS vs. CHA	W	40	16	0.714	240	44	89	0.494	25	55	0.455	14	17	0.824	5	38	43	34	7	7	15	22	127	119.8	110.5
1610612738	0022200824	FEB 08, 2023	BOS vs. PHI	W	39	16	0.709	240	40	76	0.526	19	35	0.543	7	10	0.7	5	39	44	25	2	5	13	19	106	117.8	111.2
1610612738	0022200808	FEB 06, 2023	BOS @ DET	W	38	16	0.704	240	39	83	0.47	16	37	0.432	17	21	0.81	10	41	51	25	2	5	11	22	111	115.6	104.2
1610612738	0022200788	FEB 03, 2023	BOS vs. PHX	L	37	16	0.698	240	29	75	0.387	10	38	0.263	26	31	0.839	3	40	43	18	5	3	14	21	94	95.9	107.1
1610612738	0022200772	FEB 01, 2023	BOS vs. BKN	W	37	15	0.712	240	53	92	0.576	26	54	0.481	7	10	0.7	11	46	57	28	4	4	10	13	139	141.8	98.0
1610612738	0022200749	JAN 28, 2023	BOS vs. LAL	W	36	15	0.706	265	39	84	0.464	13	40	0.325	34	39	0.872	7	39	46	18	8	9	12	22	125	114.7	112.0
1610612738	0022200730	JAN 26, 2023	BOS vs. NYK	L	35	15	0.7	265	41	100	0.41	16	46	0.348	19	23	0.826	15	39	54	22	4	4	13	19	117	110.4	114.3
1610612738	0022200714	JAN 24, 2023	BOS @ MIA	L	35	14	0.714	240	32	74	0.432	10	32	0.313	21	27	0.778	5	39	44	21	5	6	17	22	95	101.1	103.2
1610612738	0022200707	JAN 23, 2023	BOS @ ORL	L	35	13	0.729	240	36	83	0.434	18	46	0.391	8	11	0.727	8	29	37	24	5	4	18	23	98	102.1	118.9
1610612738	0022200692	JAN 21, 2023	BOS @ TOR	W	35	12	0.745	240	38	85	0.447	16	35	0.457	14	15	0.933	11	30	41	25	9	8	15	17	106	110.4	105.1
1610612738	0022200679	JAN 19, 2023	BOS vs. GSW	W	34	12	0.739	265	43	108	0.398	13	41	0.317	22	30	0.733	18	45	63	21	10	5	17	19	121	104.3	100.9
1610612738	0022200656	JAN 16, 2023	BOS @ CHA	W	33	12	0.733	240	43	87	0.494	20	43	0.465	24	25	0.96	14	33	47	34	1	4	11	21	130	136.8	125.5
1610612738	0022200642	JAN 14, 2023	BOS @ CHA	W	32	12	0.727	240	47	99	0.475	19	53	0.358	9	10	0.9	14	32	46	35	8	4	7	15	122	127.1	110.4
1610612738	0022200627	JAN 12, 2023	BOS @ BKN	W	31	12	0.721	240	41	86	0.477	12	36	0.333	15	17	0.882	12	36	48	23	4	6	13	15	109	114.7	104.3
1610612738	0022200621	JAN 11, 2023	BOS vs. NOP	W	30	12	0.714	240	44	91	0.484	15	44	0.341	22	25	0.88	11	39	50	24	7	5	9	16	125	123.8	114.0
1610612738	0022200606	JAN 09, 2023	BOS vs. CHI	W	29	12	0.707	240	38	87	0.437	11	41	0.268	20	21	0.952	9	41	50	25	2	7	9	12	107	112.6	104.2
1610612738	0022200591	JAN 07, 2023	BOS @ SAS	W	28	12	0.7	240	47	95	0.495	15	34	0.441	12	18	0.667	8	35	43	30	6	10	14	15	121	116.3	110.5
1610612738	0022200577	JAN 05, 2023	BOS @ DAL	W	27	12	0.692	240	41	84	0.488	16	43	0.372	26	31	0.839	10	42	52	29	6	8	11	22	124	126.5	96.9
1610612738	0022200562	JAN 03, 2023	BOS @ OKC	L	26	12	0.684	240	40	88	0.455	12	40	0.3	25	31	0.806	11	27	38	29	4	7	17	15	117	110.4	140.2
1610612738	0022200549	JAN 01, 2023	BOS @ DEN	L	26	11	0.703	240	40	87	0.46	9	33	0.273	22	27	0.815	10	31	41	30	8	3	13	15	111	111.0	120.6
1610612738	0022200525	DEC 29, 2022	BOS vs. LAC	W	26	10	0.722	240	44	91	0.484	11	39	0.282	17	22	0.773	11	38	49	22	3	7	11	17	116	116.0	110.0
1610612738	0022200507	DEC 27, 2022	BOS vs. HOU	W	25	10	0.714	240	43	91	0.473	20	56	0.357	20	23	0.87	9	40	49	32	8	5	10	14	126	124.8	101.0
1610612738	0022200495	DEC 25, 2022	BOS vs. MIL	W	24	10	0.706	240	50	85	0.588	19	39	0.487	20	25	0.8	5	30	35	29	9	1	11	18	139	135.0	113.5
1610612738	0022200482	DEC 23, 2022	BOS vs. MIN	W	23	10	0.697	240	44	100	0.44	13	46	0.283	20	26	0.769	20	33	53	28	9	6	11	16	121	118.6	107.9
1610612738	0022200469	DEC 21, 2022	BOS vs. IND	L	22	10	0.688	240	39	101	0.386	13	41	0.317	21	25	0.84	25	37	62	26	11	5	16	9	112	108.7	113.6
1610612738	0022200445	DEC 18, 2022	BOS vs. ORL	L	22	9	0.71	240	31	89	0.348	12	47	0.255	18	21	0.857	11	43	54	22	7	7	16	17	92	90.2	94.1
1610612738	0022200430	DEC 16, 2022	BOS vs. ORL	L	22	8	0.733	240	35	84	0.417	11	46	0.239	28	34	0.824	10	28	38	17	9	12	14	21	109	106.9	112.5
1610612738	0022200413	DEC 13, 2022	BOS @ LAL	W	22	7	0.759	265	46	104	0.442	19	48	0.396	11	16	0.688	13	38	51	27	6	2	14	22	122	108.9	106.3
1610612738	0022200408	DEC 12, 2022	BOS @ LAC	L	21	7	0.75	240	33	76	0.434	9	39	0.231	18	26	0.692	5	31	36	27	5	6	15	17	93	94.9	115.3
1610612738	0022200392	DEC 10, 2022	BOS @ GSW	L	21	6	0.778	240	38	87	0.437	12	40	0.3	19	26	0.731	6	33	39	17	8	6	10	14	107	102.9	119.4
1610612738	0022200373	DEC 07, 2022	BOS @ PHX	W	21	5	0.808	240	49	101	0.485	16	45	0.356	11	13	0.846	11	42	53	29	14	3	12	20	125	117.9	92.5
1610612738	0022200355	DEC 05, 2022	BOS @ TOR	W	20	5	0.8	240	44	90	0.489	13	36	0.361	15	21	0.714	13	36	49	27	6	3	11	22	116	118.4	112.2
1610612738	0022200346	DEC 04, 2022	BOS @ BKN	W	19	5	0.792	240	35	81	0.432	15	38	0.395	18	20	0.9	8	40	48	18	11	9	15	19	103	105.1	95.8
1610612738	0022200328	DEC 02, 2022	BOS vs. MIA	L	18	5	0.783	265	40	87	0.46	15	45	0.333	21	28	0.75	7	41	48	26	6	2	20	18	116	104.5	107.1
1610612738	0022200314	NOV 30, 2022	BOS vs. MIA	W	18	4	0.818	240	46	83	0.554	22	45	0.489	20	23	0.87	11	30	41	32	7	0	17	18	134	135.4	123.5
1610612738	0022200301	NOV 28, 2022	BOS vs. CHA	W	17	4	0.81	240	55	93	0.591	24	52	0.462	6	7	0.857	9	30	39	40	10	5	13	18	140	140.0	105.0
1610612738	0022200294	NOV 27, 2022	BOS vs. WAS	W	16	4	0.8	240	44	80	0.55	16	34	0.471	26	26	1.0	10	28	38	25	2	5	14	23	130	138.3	128.7
1610612738	0022200275	NOV 25, 2022	BOS vs. SAC	W	15	4	0.789	240	41	83	0.494	16	37	0.432	24	27	0.889	4	34	38	27	9	6	10	24	122	123.2	103.0
1610612738	0022200264	NOV 23, 2022	BOS vs. DAL	W	14	4	0.778	240	45	84	0.536	17	34	0.5	18	21	0.857	6	32	38	29	4	4	11	22	125	128.9	114.3
1610612738	0022200250	NOV 21, 2022	BOS @ CHI	L	13	4	0.765	240	38	87	0.437	19	50	0.38	12	17	0.706	5	33	38	28	3	4	15	18	107	104.9	117.5
1610612738	0022200231	NOV 18, 2022	BOS @ NOP	W	13	3	0.813	240	41	85	0.482	20	46	0.435	15	17	0.882	11	35	46	28	6	3	17	13	117	117.0	110.1
1610612738	0022200214	NOV 16, 2022	BOS @ ATL	W	12	3	0.8	240	48	88	0.545	21	46	0.457	9	10	0.9	6	43	49	29	4	8	14	20	126	124.8	98.1
1610612738	0022200201	NOV 14, 2022	BOS vs. OKC	W	11	3	0.786	240	46	96	0.479	10	37	0.27	24	29	0.828	10	36	46	25	15	7	14	20	126	112.5	108.0
