GAME_ID	MATCHUP	OUTCOME	TEAM_ID_home	TEAM_ABBREVIATION_home	FG_PCT_home	FG3_PCT_home	FT_PCT_home	REB_home	OREB_home	DREB_home	AST_home	STL_home	BLK_home	OFF_RATING_home	DEF_RATING_home	TS_PCT_home	TOV_home	ELO_home	TEAM_ID_away	TEAM_ABBREVIATION_away	FG_PCT_away	FG3_PCT_away	FT_PCT_away	REB_away	OREB_away	DREB_away	AST_away	STL_away	BLK_away	OFF_RATING_away	DEF_RATING_away	TS_PCT_away	TOV_away	ELO_away
21800751	ORL vs. OKC	0	1610612753	ORL	0.431	0.341	0.833	53	18	35	26	4	5	114.7	124.8	0.532	12	1213.0	1610612760	OKC	0.538	0.429	0.731	43	6	37	25	7	8	124.8	114.7	0.615	7	1399.0
21800574	LAL vs. NYK	0	1610612747	LAL	0.439	0.297	0.75	55	12	43	23	4	7	102.8	108.2	0.524	16	1342.0	1610612752	NYK	0.374	0.297	0.829	56	13	43	20	12	4	108.2	102.8	0.508	6	1120.0
21801153	BOS vs. MIA	1	1610612738	BOS	0.396	0.425	0.875	49	14	35	25	8	2	111.1	105.0	0.542	12	1349.0	1610612748	MIA	0.455	0.27	0.833	48	9	39	27	9	6	105.0	111.1	0.547	15	1317.0
21801123	PHI vs. BKN	1	1610612755	PHI	0.5	0.48	0.75	45	9	36	27	10	3	119.4	105.8	0.601	9	1409.0	1610612751	BKN	0.444	0.344	0.655	45	11	34	25	4	3	105.8	119.4	0.535	15	1283.0
21801200	HOU vs. PHX	1	1610612745	HOU	0.53	0.474	0.762	52	12	40	34	12	5	140.6	106.6	0.682	9	1521.0	1610612756	PHX	0.462	0.324	0.762	42	8	34	26	8	0	106.6	140.6	0.553	13	1062.0
21800683	ATL vs. BOS	0	1610612737	ATL	0.435	0.293	0.929	49	13	36	28	8	6	101.9	109.7	0.535	20	1194.0	1610612738	BOS	0.443	0.375	0.92	43	11	32	19	10	8	109.7	101.9	0.571	15	1397.0
21801024	UTA vs. MIN	1	1610612762	UTA	0.494	0.342	0.704	49	13	36	30	7	8	123.7	103.1	0.595	11	1392.0	1610612750	MIN	0.462	0.208	0.733	38	8	30	27	6	2	103.1	123.7	0.512	11	1286.0
21801068	NYK vs. UTA	0	1610612752	NYK	0.523	0.419	0.619	40	8	32	23	6	6	116.0	137.0	0.609	14	1035.0	1610612762	UTA	0.565	0.476	0.84	40	7	33	38	7	3	137.0	116.0	0.714	10	1425.0
21800311	MIN vs. SAS	1	1610612750	MIN	0.505	0.439	0.667	48	13	35	33	12	6	129.3	89.9	0.606	8	1295.0	1610612759	SAS	0.391	0.296	1.0	46	12	34	23	1	8	89.9	129.3	0.48	18	1294.0
21800807	DAL vs. CHA	1	1610612742	DAL	0.404	0.306	0.706	57	15	42	25	8	5	100.0	93.9	0.488	13	1302.0	1610612766	CHA	0.404	0.243	0.706	47	8	39	17	9	9	93.9	100.0	0.482	14	1282.0
21800082	SAS vs. LAL	1	1610612759	SAS	0.484	0.188	0.792	49	12	37	20	7	5	106.8	102.9	0.542	13	1277.0	1610612747	LAL	0.477	0.394	0.611	42	7	35	19	5	5	102.9	106.8	0.564	17	1302.0
21800594	MIL vs. UTA	1	1610612749	MIL	0.469	0.36	0.813	46	10	36	27	10	6	115.2	102.0	0.543	10	1447.0	1610612762	UTA	0.419	0.378	0.696	46	11	35	20	6	6	102.0	115.2	0.531	15	1358.0
21800319	BOS vs. CLE	1	1610612738	BOS	0.533	0.548	0.813	47	12	35	30	4	4	132.0	97.9	0.646	10	1334.0	1610612739	CLE	0.39	0.318	0.8	36	9	27	18	5	1	97.9	132.0	0.514	13	1200.0
21800376	PHX vs. MIA	0	1610612756	PHX	0.456	0.412	0.75	42	4	38	27	7	4	98.0	115.0	0.57	20	1116.0	1610612748	MIA	0.488	0.405	0.889	40	6	34	32	10	5	115.0	98.0	0.612	12	1232.0
21800657	DET vs. ORL	1	1610612765	DET	0.478	0.4	0.8	47	14	33	26	4	4	120.0	116.2	0.583	10	1234.0	1610612753	ORL	0.5	0.359	0.538	37	8	29	29	6	3	116.2	120.0	0.577	11	1229.0
21800507	CHI vs. MIN	0	1610612741	CHI	0.411	0.261	0.625	45	12	33	22	6	5	95.9	121.4	0.461	10	1160.0	1610612750	MIN	0.495	0.344	0.842	52	12	40	26	4	1	121.4	95.9	0.587	11	1286.0
21800001	BOS vs. PHI	1	1610612738	BOS	0.433	0.297	0.714	55	12	43	21	7	5	100.0	82.1	0.509	14	1300.0	1610612755	PHI	0.391	0.192	0.609	47	6	41	18	8	5	82.1	100.0	0.448	16	1300.0
21800529	ATL vs. CLE	1	1610612737	ATL	0.439	0.27	0.6	53	17	36	27	7	4	111.0	109.1	0.509	13	1169.0	1610612739	CLE	0.471	0.217	0.793	44	10	34	27	9	2	109.1	111.0	0.552	12	1119.0
21800905	MIN vs. SAC	1	1610612750	MIN	0.506	0.258	0.714	49	7	42	23	10	6	99.1	93.8	0.587	22	1313.0	1610612758	SAC	0.389	0.346	0.759	44	14	30	20	13	2	93.8	99.1	0.487	19	1296.0
21800480	WAS vs. PHX	1	1610612764	WAS	0.505	0.361	0.889	53	17	36	40	6	5	120.2	117.7	0.606	22	1225.0	1610612756	PHX	0.478	0.314	0.758	50	19	31	30	14	7	117.7	120.2	0.564	14	1166.0
21800304	DEN vs. LAL	1	1610612743	DEN	0.485	0.36	0.933	60	16	44	28	7	4	118.2	85.9	0.565	11	1368.0	1610612747	LAL	0.391	0.143	0.667	39	8	31	19	5	8	85.9	118.2	0.448	12	1335.0
21800219	WAS vs. BKN	0	1610612764	WAS	0.425	0.167	0.794	47	12	35	18	5	4	102.0	111.7	0.51	13	1253.0	1610612751	BKN	0.422	0.273	0.789	47	13	34	19	8	3	111.7	102.0	0.539	11	1274.0
21800960	PHI vs. ORL	1	1610612755	PHI	0.472	0.393	0.905	50	10	40	28	10	4	114.0	105.0	0.58	11	1405.0	1610612753	ORL	0.452	0.406	0.75	44	10	34	21	4	2	105.0	114.0	0.539	12	1342.0
21800297	CHI vs. SAS	0	1610612741	CHI	0.467	0.424	0.818	43	5	38	23	6	5	109.2	109.1	0.564	11	1175.0	1610612759	SAS	0.484	0.333	0.889	46	7	39	29	7	2	109.1	109.2	0.557	10	1290.0
21800199	CLE vs. CHA	1	1610612739	CLE	0.529	0.542	0.833	60	14	46	23	5	3	115.3	91.8	0.626	19	1189.0	1610612766	CHA	0.347	0.195	0.789	37	12	25	22	12	4	91.8	115.3	0.431	9	1349.0
21801069	CHI vs. WAS	1	1610612741	CHI	0.472	0.522	0.824	48	15	33	29	10	2	113.5	110.1	0.555	13	1127.0	1610612764	WAS	0.473	0.333	0.783	50	12	38	25	10	9	110.1	113.5	0.582	16	1253.0
21800836	SAC vs. PHX	1	1610612758	SAC	0.452	0.29	0.727	49	11	38	26	12	11	109.3	98.1	0.566	12	1286.0	1610612756	PHX	0.418	0.222	0.733	54	15	39	22	5	4	98.1	109.3	0.499	17	1063.0
21800549	TOR vs. UTA	1	1610612761	TOR	0.549	0.35	0.714	45	5	40	18	4	6	120.8	114.9	0.626	9	1404.0	1610612762	UTA	0.433	0.281	0.793	43	12	31	23	6	4	114.9	120.8	0.528	4	1342.0
21800588	OKC vs. WAS	0	1610612760	OKC	0.432	0.4	0.632	41	7	34	22	8	3	98.0	113.7	0.509	14	1433.0	1610612764	WAS	0.436	0.27	0.818	55	16	39	25	8	8	113.7	98.0	0.524	9	1211.0
21800043	MIN vs. IND	1	1610612750	MIN	0.424	0.212	0.917	47	8	39	24	9	12	102.0	92.9	0.528	15	1296.0	1610612754	IND	0.391	0.308	0.688	45	12	33	18	6	6	92.9	102.0	0.459	15	1318.0
21800438	IND vs. NYK	1	1610612754	IND	0.46	0.353	0.783	45	11	34	28	9	4	112.2	102.1	0.566	13	1408.0	1610612752	NYK	0.416	0.313	0.682	44	13	31	21	7	1	102.1	112.2	0.502	15	1189.0
21800958	LAL vs. LAC	0	1610612747	LAL	0.418	0.263	0.792	40	7	33	22	2	6	105.0	111.9	0.517	12	1229.0	1610612746	LAC	0.494	0.379	0.833	50	8	42	25	7	3	111.9	105.0	0.604	12	1325.0
21801071	SAS vs. MIA	0	1610612759	SAS	0.432	0.412	0.714	46	10	36	30	2	3	109.4	114.6	0.54	8	1388.0	1610612748	MIA	0.465	0.457	0.778	48	6	42	23	6	5	114.6	109.4	0.586	10	1303.0
21800035	LAL vs. HOU	0	1610612747	LAL	0.48	0.25	0.611	44	9	35	28	8	10	104.5	113.8	0.533	10	1291.0	1610612745	HOU	0.458	0.381	0.667	54	13	41	22	7	4	113.8	104.5	0.568	16	1277.0
21800420	BOS vs. ATL	1	1610612738	BOS	0.484	0.487	0.9	47	13	34	28	15	9	118.3	100.0	0.621	21	1407.0	1610612737	ATL	0.419	0.421	0.625	44	16	28	27	10	5	100.0	118.3	0.54	24	1140.0
21800239	CHA vs. BOS	1	1610612766	CHA	0.483	0.366	0.727	44	8	36	18	5	3	114.7	110.9	0.593	13	1315.0	1610612738	BOS	0.506	0.281	0.722	41	8	33	31	9	6	110.9	114.7	0.578	12	1331.0
21800192	TOR vs. NOP	0	1610612761	TOR	0.402	0.289	0.864	43	13	30	22	9	5	108.9	124.8	0.516	10	1420.0	1610612740	NOP	0.545	0.37	0.615	54	14	40	30	2	4	124.8	108.9	0.602	13	1297.0
21800735	CHI vs. CLE	0	1610612741	CHI	0.443	0.346	0.824	47	8	39	22	5	8	105.2	109.5	0.529	10	1077.0	1610612739	CLE	0.424	0.382	0.867	52	12	40	26	5	3	109.5	105.2	0.527	8	1035.0
21800963	MIN vs. OKC	1	1610612750	MIN	0.528	0.5	0.743	52	10	42	28	6	2	126.0	115.4	0.627	9	1286.0	1610612760	OKC	0.447	0.391	0.581	45	15	30	20	4	8	115.4	126.0	0.557	12	1389.0
21800342	SAS vs. POR	1	1610612759	SAS	0.602	0.733	0.909	34	5	29	29	5	4	131.0	116.8	0.707	12	1243.0	1610612757	POR	0.523	0.414	1.0	35	9	26	25	6	5	116.8	131.0	0.634	17	1333.0
21800661	DAL vs. SAS	0	1610612742	DAL	0.43	0.357	0.75	42	13	29	22	6	3	114.8	119.3	0.543	13	1297.0	1610612759	SAS	0.494	0.433	0.833	36	11	25	26	9	6	119.3	114.8	0.595	9	1366.0
21801062	MIN vs. GSW	0	1610612750	MIN	0.404	0.25	0.813	52	13	39	25	7	0	105.9	115.8	0.519	13	1271.0	1610612744	GSW	0.484	0.452	0.714	46	8	38	39	6	7	115.8	105.9	0.602	13	1457.0
21800447	OKC vs. CHI	1	1610612760	OKC	0.483	0.381	0.818	49	17	32	24	14	2	115.2	89.7	0.584	19	1392.0	1610612741	CHI	0.447	0.364	0.75	41	13	28	20	10	7	89.7	115.2	0.522	23	1133.0
21800124	GSW vs. MIN	1	1610612744	GSW	0.489	0.382	0.773	61	12	49	31	3	9	113.7	97.1	0.594	16	1398.0	1610612750	MIN	0.376	0.289	0.714	39	8	31	25	8	4	97.1	113.7	0.462	5	1285.0
21801040	DEN vs. IND	1	1610612743	DEN	0.476	0.289	0.65	39	9	30	27	6	5	109.7	107.5	0.562	10	1400.0	1610612754	IND	0.453	0.25	0.703	41	8	33	20	6	2	107.5	109.7	0.548	9	1369.0
21800345	BKN vs. CLE	0	1610612751	BKN	0.394	0.25	0.563	50	17	33	17	5	2	104.3	105.3	0.457	7	1228.0	1610612739	CLE	0.432	0.267	0.95	55	14	41	15	5	4	105.3	104.3	0.511	9	1182.0
21800702	TOR vs. SAC	1	1610612761	TOR	0.44	0.4	0.686	46	12	34	25	7	5	115.4	102.9	0.564	16	1435.0	1610612758	SAC	0.451	0.333	0.727	43	10	33	29	8	7	102.9	115.4	0.521	14	1268.0
21800582	POR vs. HOU	1	1610612757	POR	0.457	0.321	0.75	47	17	30	27	7	2	119.6	109.8	0.535	9	1319.0	1610612745	HOU	0.464	0.342	0.833	40	10	30	13	6	5	109.8	119.6	0.566	12	1382.0
21800322	PHI vs. WAS	1	1610612755	PHI	0.439	0.316	0.758	58	17	41	28	11	7	113.9	91.6	0.547	12	1337.0	1610612764	WAS	0.402	0.286	0.842	42	8	34	22	10	4	91.6	113.9	0.488	15	1239.0
21800914	BKN vs. WAS	0	1610612751	BKN	0.459	0.229	0.769	41	7	34	20	7	3	106.4	115.7	0.568	16	1291.0	1610612764	WAS	0.458	0.297	0.839	57	17	40	34	10	4	115.7	106.4	0.57	17	1232.0
21800560	MEM vs. DET	0	1610612763	MEM	0.462	0.222	0.857	44	8	36	21	2	5	103.3	109.8	0.539	11	1286.0	1610612765	DET	0.434	0.4	0.591	42	7	35	23	7	3	109.8	103.3	0.545	7	1248.0
21800312	NOP vs. WAS	1	1610612740	NOP	0.484	0.306	0.786	64	17	47	24	10	5	116.8	98.1	0.582	20	1291.0	1610612764	WAS	0.432	0.333	0.563	38	12	26	26	12	2	98.1	116.8	0.51	16	1252.0
21800522	MIN vs. ATL	0	1610612750	MIN	0.449	0.344	0.553	47	16	31	28	14	9	107.1	111.8	0.523	14	1305.0	1610612737	ATL	0.47	0.457	0.65	58	17	41	32	10	6	111.8	107.1	0.565	23	1158.0
21800514	SAC vs. LAL	1	1610612758	SAC	0.446	0.345	0.81	48	16	32	25	10	5	111.4	109.4	0.531	14	1292.0	1610612747	LAL	0.511	0.4	0.696	46	9	37	25	7	5	109.4	111.4	0.591	17	1368.0
21801171	NOP vs. CHA	0	1610612740	NOP	0.471	0.366	0.824	48	7	41	25	7	4	106.9	111.7	0.589	19	1179.0	1610612766	CHA	0.422	0.353	0.844	48	11	37	19	13	5	111.7	106.9	0.552	11	1246.0
21801083	TOR vs. OKC	0	1610612761	TOR	0.5	0.52	0.857	46	11	35	20	7	7	111.2	118.4	0.625	21	1437.0	1610612760	OKC	0.447	0.465	0.857	39	12	27	30	9	6	118.4	111.2	0.579	12	1344.0
21800019	TOR vs. BOS	1	1610612761	TOR	0.467	0.371	0.737	49	12	37	24	3	3	113.0	102.0	0.563	12	1311.0	1610612738	BOS	0.404	0.389	0.7	49	16	33	29	4	6	102.0	113.0	0.488	14	1313.0
21800213	HOU vs. GSW	1	1610612745	HOU	0.402	0.34	0.808	41	14	27	20	8	4	123.0	98.9	0.543	5	1287.0	1610612744	GSW	0.421	0.222	0.818	44	12	32	18	2	5	98.9	123.0	0.502	16	1393.0
21800788	BOS vs. OKC	1	1610612738	BOS	0.593	0.382	0.765	38	5	33	36	8	6	125.2	121.7	0.68	14	1429.0	1610612760	OKC	0.489	0.4	0.735	42	11	31	25	12	5	121.7	125.2	0.603	11	1422.0
21800241	IND vs. UTA	1	1610612754	IND	0.527	0.48	0.647	44	11	33	35	13	3	124.7	96.9	0.602	9	1333.0	1610612762	UTA	0.486	0.44	0.688	36	3	33	26	6	10	96.9	124.7	0.58	18	1316.0
21800640	ATL vs. MIL	0	1610612737	ATL	0.406	0.316	0.8	54	18	36	19	3	5	101.8	119.8	0.522	24	1180.0	1610612749	MIL	0.533	0.367	0.727	39	8	31	28	13	4	119.8	101.8	0.624	14	1451.0
21800183	SAC vs. LAL	0	1610612758	SAC	0.348	0.24	0.8	50	13	37	11	7	5	83.5	99.0	0.427	19	1328.0	1610612747	LAL	0.414	0.316	0.412	59	17	42	23	11	3	99.0	83.5	0.474	14	1293.0
21801230	POR vs. SAC	1	1610612757	POR	0.582	0.583	0.727	44	14	30	19	5	2	137.4	131.0	0.675	12	1470.0	1610612758	SAC	0.521	0.419	0.813	35	12	23	25	5	1	131.0	137.4	0.636	10	1254.0
21800893	UTA vs. DAL	1	1610612762	UTA	0.482	0.368	0.879	53	8	45	28	2	9	125.0	109.0	0.628	7	1378.0	1610612742	DAL	0.423	0.361	0.778	42	8	34	25	2	3	109.0	125.0	0.519	3	1264.0
21801143	MIN vs. PHI	0	1610612750	MIN	0.453	0.423	0.8	36	4	32	23	6	6	110.1	116.8	0.562	9	1263.0	1610612755	PHI	0.468	0.484	0.714	55	15	40	32	5	4	116.8	110.1	0.571	11	1416.0
21801008	PHI vs. CLE	1	1610612755	PHI	0.494	0.348	0.824	60	12	48	25	4	7	105.0	98.0	0.573	21	1406.0	1610612739	CLE	0.396	0.342	0.75	37	9	28	14	8	2	98.0	105.0	0.474	7	1100.0
21800181	DAL vs. OKC	1	1610612742	DAL	0.558	0.483	0.647	38	4	34	31	9	5	116.8	102.1	0.657	16	1248.0	1610612760	OKC	0.392	0.265	0.611	53	26	27	17	9	2	102.1	116.8	0.457	16	1339.0
21801105	UTA vs. PHX	1	1610612762	UTA	0.558	0.476	0.826	43	10	33	31	11	4	125.0	92.9	0.65	14	1433.0	1610612756	PHX	0.408	0.304	0.821	36	9	27	12	8	3	92.9	125.0	0.521	21	1062.0
21801073	POR vs. DAL	1	1610612757	POR	0.495	0.444	0.8	48	12	36	23	6	4	120.0	112.4	0.618	14	1442.0	1610612742	DAL	0.494	0.333	0.88	35	6	29	20	8	6	112.4	120.0	0.602	11	1180.0
21801148	DEN vs. WAS	0	1610612743	DEN	0.376	0.194	0.65	57	12	45	18	6	5	90.9	96.0	0.442	11	1410.0	1610612764	WAS	0.402	0.25	0.75	54	9	45	24	9	6	96.0	90.9	0.471	10	1215.0
21800992	DET vs. CHI	1	1610612765	DET	0.538	0.543	0.636	44	10	34	34	5	1	133.7	110.2	0.651	7	1344.0	1610612741	CHI	0.5	0.5	0.654	37	6	31	18	4	5	110.2	133.7	0.578	10	1145.0
21801020	IND vs. OKC	1	1610612754	IND	0.451	0.318	0.844	39	6	33	24	11	3	105.9	103.9	0.562	16	1364.0	1610612760	OKC	0.442	0.467	0.8	44	8	36	24	11	5	103.9	105.9	0.559	17	1402.0
21800360	MEM vs. LAC	1	1610612763	MEM	0.435	0.25	0.625	49	11	38	18	9	6	97.0	86.0	0.502	15	1337.0	1610612746	LAC	0.338	0.348	0.8	47	11	36	16	9	4	86.0	97.0	0.481	18	1390.0
21800452	ATL vs. WAS	1	1610612737	ATL	0.468	0.375	0.821	49	13	36	23	4	5	113.5	104.8	0.614	23	1128.0	1610612764	WAS	0.434	0.325	0.694	37	9	28	26	14	1	104.8	113.5	0.556	15	1246.0
21801118	MEM vs. GSW	0	1610612763	MEM	0.39	0.323	0.714	51	19	32	22	11	5	104.0	120.4	0.471	9	1222.0	1610612744	GSW	0.536	0.484	0.867	46	6	40	30	9	7	120.4	104.0	0.651	14	1434.0
21801012	DEN vs. MIN	1	1610612743	DEN	0.6	0.6	0.867	36	7	29	40	6	6	138.5	111.5	0.726	14	1388.0	1610612750	MIN	0.461	0.367	1.0	35	12	23	24	10	6	111.5	138.5	0.562	14	1297.0
21800823	NOP vs. MIN	1	1610612740	NOP	0.473	0.3	0.964	45	8	37	27	11	7	111.9	109.3	0.59	11	1293.0	1610612750	MIN	0.505	0.429	0.727	49	10	39	22	6	8	109.3	111.9	0.581	15	1294.0
21800287	DET vs. PHX	1	1610612765	DET	0.462	0.39	0.64	41	13	28	30	9	0	119.2	109.2	0.567	12	1302.0	1610612756	PHX	0.512	0.32	0.714	42	10	32	22	6	6	109.2	119.2	0.586	17	1176.0
21800718	PHX vs. POR	0	1610612756	PHX	0.409	0.342	0.778	39	9	30	19	9	4	102.9	116.5	0.531	16	1105.0	1610612757	POR	0.468	0.462	1.0	53	14	39	25	8	8	116.5	102.9	0.584	16	1355.0
21800858	CHI vs. MEM	1	1610612741	CHI	0.563	0.4	0.828	46	9	37	28	2	3	124.5	111.1	0.658	14	1101.0	1610612763	MEM	0.483	0.355	0.765	32	6	26	33	9	5	111.1	124.5	0.57	8	1200.0
21800423	CLE vs. MIL	0	1610612739	CLE	0.402	0.361	0.905	50	13	37	24	7	2	100.0	114.0	0.53	15	1178.0	1610612749	MIL	0.426	0.293	0.786	53	14	39	26	9	6	114.0	100.0	0.536	9	1412.0
21800899	DET vs. IND	1	1610612765	DET	0.443	0.439	0.654	47	15	32	28	8	4	118.9	114.7	0.568	12	1301.0	1610612754	IND	0.46	0.385	0.905	42	12	30	23	8	8	114.7	118.9	0.566	11	1407.0
21800554	CHA vs. DAL	0	1610612766	CHA	0.356	0.188	0.737	46	12	34	23	4	3	83.2	122.0	0.427	14	1301.0	1610612742	DAL	0.463	0.4	0.889	57	12	45	31	9	4	122.0	83.2	0.593	10	1291.0
21800237	WAS vs. POR	0	1610612764	WAS	0.448	0.406	0.476	43	9	34	28	4	9	102.8	113.3	0.518	11	1237.0	1610612757	POR	0.453	0.367	0.857	52	9	43	26	4	3	113.3	102.8	0.587	15	1365.0
21800176	NOP vs. PHX	1	1610612740	NOP	0.488	0.44	0.828	54	16	38	28	7	7	117.8	98.0	0.602	18	1288.0	1610612756	PHX	0.407	0.278	0.95	37	10	27	16	10	7	98.0	117.8	0.522	14	1183.0
21800734	POR vs. ATL	1	1610612757	POR	0.5	0.367	0.9	47	11	36	26	8	7	115.4	108.8	0.63	18	1364.0	1610612737	ATL	0.457	0.364	0.75	36	9	27	24	9	7	108.8	115.4	0.551	10	1185.0
21800410	MEM vs. POR	1	1610612763	MEM	0.415	0.333	0.667	51	9	42	19	9	10	96.8	86.5	0.497	12	1325.0	1610612757	POR	0.368	0.273	0.813	44	4	40	15	11	9	86.5	96.8	0.441	14	1317.0
21800296	WAS vs. HOU	1	1610612764	WAS	0.562	0.379	0.75	38	9	29	29	7	7	126.2	121.3	0.655	13	1245.0	1610612745	HOU	0.474	0.375	0.778	48	18	30	22	8	5	121.3	126.2	0.602	19	1305.0
21800157	IND vs. PHI	0	1610612754	IND	0.394	0.258	0.706	41	8	33	19	9	6	92.2	99.0	0.463	9	1335.0	1610612755	PHI	0.456	0.313	0.818	43	5	38	24	7	8	99.0	92.2	0.564	16	1298.0
21800242	PHI vs. PHX	1	1610612755	PHI	0.488	0.273	0.738	53	13	40	24	8	1	112.3	108.6	0.581	19	1331.0	1610612756	PHX	0.506	0.394	0.542	31	5	26	25	9	4	108.6	112.3	0.584	13	1178.0
21801182	WAS vs. SAS	0	1610612764	WAS	0.477	0.281	0.864	34	9	25	22	2	4	116.7	134.4	0.573	9	1223.0	1610612759	SAS	0.56	0.4	0.85	42	12	30	34	3	4	134.4	116.7	0.646	9	1354.0
21800508	MEM vs. CLE	1	1610612763	MEM	0.5	0.227	0.75	34	3	31	22	7	9	103.3	93.5	0.575	12	1303.0	1610612739	CLE	0.355	0.31	0.8	53	19	34	19	9	1	93.5	103.3	0.437	16	1130.0
21800299	UTA vs. IND	0	1610612762	UTA	0.42	0.258	0.706	38	10	28	25	10	4	88.0	121.0	0.497	17	1304.0	1610612754	IND	0.583	0.5	0.824	39	4	35	33	13	4	121.0	88.0	0.661	16	1315.0
21800670	OKC vs. LAL	0	1610612760	OKC	0.394	0.407	0.667	44	15	29	31	10	4	112.3	120.0	0.534	15	1374.0	1610612747	LAL	0.505	0.475	0.905	63	14	49	37	11	5	120.0	112.3	0.637	23	1306.0
21800543	CHA vs. ORL	1	1610612766	CHA	0.494	0.458	0.909	46	6	40	29	8	1	125.0	101.0	0.628	8	1288.0	1610612753	ORL	0.413	0.286	0.737	48	13	35	22	6	5	101.0	125.0	0.498	11	1233.0
21801202	MIL vs. ATL	1	1610612749	MIL	0.44	0.22	0.765	61	11	50	19	8	10	106.5	99.1	0.543	14	1522.0	1610612737	ATL	0.4	0.378	0.526	48	9	39	25	2	3	99.1	106.5	0.494	11	1195.0
21800719	LAL vs. MIN	0	1610612747	LAL	0.506	0.286	0.643	39	9	30	28	5	5	101.9	115.4	0.564	19	1303.0	1610612750	MIN	0.431	0.303	0.88	55	22	33	24	8	3	115.4	101.9	0.531	12	1315.0
21800774	DEN vs. HOU	1	1610612743	DEN	0.622	0.452	0.87	36	10	26	37	7	4	146.2	134.1	0.738	8	1408.0	1610612745	HOU	0.529	0.364	0.762	30	11	19	23	6	3	134.1	146.2	0.647	10	1352.0
21800535	LAC vs. SAS	0	1610612746	LAC	0.439	0.45	0.789	40	7	33	22	9	2	101.8	111.9	0.562	17	1342.0	1610612759	SAS	0.506	0.261	0.903	49	8	41	27	10	4	111.9	101.8	0.606	15	1348.0
21800828	NYK vs. TOR	0	1610612752	NYK	0.415	0.4	0.579	57	15	42	22	9	4	97.1	104.0	0.484	14	1038.0	1610612761	TOR	0.384	0.4	0.828	47	10	37	27	8	5	104.0	97.1	0.527	12	1454.0
21801165	DET vs. IND	0	1610612765	DET	0.388	0.268	0.667	46	11	35	21	6	5	92.7	111.3	0.491	18	1324.0	1610612754	IND	0.467	0.286	0.727	44	10	34	31	9	4	111.3	92.7	0.531	11	1353.0
21800292	SAC vs. UTA	0	1610612758	SAC	0.471	0.391	0.742	36	7	29	20	10	7	100.9	119.8	0.568	17	1311.0	1610612762	UTA	0.533	0.333	0.758	49	13	36	30	11	5	119.8	100.9	0.624	18	1279.0
21800890	OKC vs. SAC	0	1610612760	OKC	0.381	0.304	0.786	59	16	43	17	2	6	105.5	108.2	0.494	14	1431.0	1610612758	SAC	0.454	0.368	0.706	47	7	40	24	7	7	108.2	105.5	0.531	9	1285.0
21800353	PHX vs. SAC	0	1610612756	PHX	0.437	0.279	0.81	43	13	30	27	9	4	101.0	118.4	0.546	21	1137.0	1610612758	SAC	0.536	0.458	0.656	42	9	33	27	13	3	118.4	101.0	0.622	13	1276.0
21801193	MIL vs. BKN	0	1610612749	MIL	0.557	0.471	0.667	43	6	37	28	7	4	124.3	129.1	0.658	14	1538.0	1610612751	BKN	0.495	0.422	0.783	43	12	31	25	7	0	129.1	124.3	0.621	10	1273.0
21801058	POR vs. IND	1	1610612757	POR	0.468	0.406	0.905	38	8	30	24	8	9	111.6	104.3	0.601	17	1436.0	1610612754	IND	0.422	0.417	0.818	39	12	27	25	12	3	104.3	111.6	0.529	13	1365.0
21800939	DAL vs. MEM	0	1610612742	DAL	0.306	0.175	0.667	43	13	30	17	9	5	84.4	114.4	0.407	10	1263.0	1610612763	MEM	0.5	0.412	0.792	50	4	46	30	4	6	114.4	84.4	0.627	15	1168.0
21800897	CHA vs. GSW	0	1610612766	CHA	0.44	0.212	0.885	38	9	29	23	13	6	108.9	118.6	0.537	12	1267.0	1610612744	GSW	0.505	0.341	0.846	49	13	36	35	9	8	118.6	108.9	0.601	15	1482.0
21800756	BOS vs. CHA	1	1610612738	BOS	0.556	0.414	0.875	53	12	41	34	10	7	134.0	97.9	0.649	10	1413.0	1610612766	CHA	0.438	0.325	0.429	31	7	24	20	7	5	97.9	134.0	0.51	12	1290.0
21800556	WAS vs. ATL	1	1610612764	WAS	0.467	0.379	0.739	48	10	38	29	10	2	114.0	98.0	0.558	10	1205.0	1610612737	ATL	0.421	0.323	0.615	50	13	37	26	5	6	98.0	114.0	0.486	14	1170.0
21800849	PHI vs. BOS	0	1610612755	PHI	0.487	0.333	0.71	47	10	37	21	4	3	113.5	115.5	0.582	14	1419.0	1610612738	BOS	0.466	0.448	0.81	41	8	33	24	9	3	115.5	113.5	0.576	5	1410.0
21800182	GSW vs. BKN	1	1610612744	GSW	0.554	0.438	0.81	36	6	30	27	9	7	123.4	107.5	0.629	10	1388.0	1610612751	BKN	0.468	0.292	0.724	41	12	29	20	7	2	107.5	123.4	0.557	14	1312.0
21800463	MIN vs. DET	0	1610612750	MIN	0.437	0.273	0.828	49	11	38	22	8	4	112.8	120.6	0.531	7	1304.0	1610612765	DET	0.489	0.417	0.607	44	8	36	26	3	2	120.6	112.8	0.607	13	1270.0
21800408	PHI vs. BKN	0	1610612755	PHI	0.549	0.429	0.75	37	10	27	31	11	3	119.2	121.0	0.632	17	1368.0	1610612751	BKN	0.514	0.5	0.86	37	7	30	20	10	1	121.0	119.2	0.683	16	1236.0
