GAME_ID	MATCHUP	OUTCOME	TEAM_ID_home	TEAM_ABBREVIATION_home	FG_PCT_home	FG3_PCT_home	FT_PCT_home	REB_home	OREB_home	DREB_home	AST_home	STL_home	BLK_home	OFF_RATING_home	DEF_RATING_home	TS_PCT_home	TOV_home	ELO_home	SENTIMENT_home	TEAM_ID_away	TEAM_ABBREVIATION_away	FG_PCT_away	FG3_PCT_away	FT_PCT_away	REB_away	OREB_away	DREB_away	AST_away	STL_away	BLK_away	OFF_RATING_away	DEF_RATING_away	TS_PCT_away	TOV_away	ELO_away	SENTIMENT_away
22300792	CLE vs. ORL	0	1610612739	CLE	0.6863905325443788	0.6807760141093475	0.7121439280359819	0.16326530612244894	0.28	0.23684210526315785	0.5862068965517241	0.4375	0.3125	0.5742857142857145	0.6169665809768636	0.6977329974811083	0.5652173913043478	0.8066561014263074	0.5446495339212072	1610612753	ORL	0.6577181208053691	0.8522954091816367	0.889	0.16666666666666663	0.38095238095238093	0.1428571428571429	0.5185185185185185	0.4375	0.2	0.6169665809768636	0.5742857142857145	0.6685082872928176	0.5	0.5156739811912225	0.6004125632153315
22300814	DET vs. ORL	0	1610612765	DET	0.5355029585798817	0.6754850088183422	0.538230884557721	0.22448979591836726	0.28	0.3157894736842105	0.5172413793103449	0.375	0.4375	0.5742857142857145	0.5437017994858613	0.526448362720403	0.34782608695652173	0.04278922345483349	0.4737566913218276	1610612753	ORL	0.5973154362416107	0.7325349301397205	0.667	0.5277777777777777	0.5238095238095238	0.4285714285714286	0.4814814814814814	0.5	0.6	0.5437017994858613	0.5742857142857145	0.5331491712707181	0.35	0.542319749216301	0.702457264957265
22300827	LAC vs. SAC	0	1610612746	LAC	0.4822485207100592	0.40035273368606694	0.9250374812593701	0.2857142857142856	0.4	0.3157894736842105	0.31034482758620696	0.375	0.125	0.5442857142857143	0.6786632390745502	0.49622166246851374	0.4782608695652174	0.7480190174326464	0.6755585488676712	1610612758	SAC	0.6006711409395973	0.5429141716566867	0.818	0.38888888888888884	0.5714285714285714	0.2571428571428571	0.6296296296296295	0.5625	0.06666666666666667	0.6786632390745502	0.5442857142857143	0.6132596685082872	0.35	0.5673981191222572	0.5300154455273234
22300815	MIN vs. BKN	1	1610612750	MIN	0.3076923076923076	0.435626102292769	0.608695652173913	0.530612244897959	0.24	0.7368421052631579	0.27586206896551724	0.3125	0.5625	0.3142857142857143	0.10154241645244211	0.36523929471032746	0.34782608695652173	0.7892234548335975	0.408076231092157	1610612751	BKN	0.07046979865771807	0.07584830339321358	0.909	0.8055555555555554	0.6666666666666666	0.6285714285714286	0.2962962962962963	0.375	0.13333333333333333	0.10154241645244211	0.3142857142857143	0.016574585635359185	0.4	0.346394984326019	0.432975113122172
22301123	NOP vs. SAS	0	1610612740	NOP	0.5532544378698224	0.4250440917107584	0.9999999999999999	0.3265306122448979	0.44	0.3421052631578948	0.48275862068965514	0.625	0.125	0.5057142857142858	0.45244215938303345	0.5163727959697731	0.5652173913043478	0.6481774960380349	0.3305040980875591	1610612759	SAS	0.6375838926174497	0.4730538922155688	0.769	0.19444444444444442	0.19047619047619047	0.2857142857142857	0.8148148148148147	0.5	0.5333333333333333	0.45244215938303345	0.5057142857142858	0.6546961325966851	0.65	0.22413793103448265	0.41258592934215116
22301176	MIA vs. TOR	1	1610612748	MIA	0.5857988165680473	0.6102292768959435	0.674662668665667	0.2448979591836734	0.24	0.368421052631579	0.793103448275862	0.375	0.125	0.7228571428571429	0.3611825192802056	0.6498740554156172	0.0	0.5705229793977813	0.7165989205037648	1610612761	TOR	0.5536912751677852	0.3792415169660678	0.864	0.38888888888888884	0.23809523809523808	0.4571428571428572	0.40740740740740744	0.0	0.06666666666666667	0.3611825192802056	0.7228571428571429	0.5662983425414363	0.7000000000000001	0.14420062695924774	0.432975113122172
22301170	SAC vs. NOP	0	1610612758	SAC	0.6597633136094675	0.6208112874779541	0.6251874062968515	0.1428571428571428	0.2	0.26315789473684215	0.4137931034482759	0.375	0.0	0.6571428571428573	0.6979434447300772	0.6826196473551637	0.4347826086956522	0.594294770206022	0.4814419937362564	1610612740	NOP	0.8523489932885904	0.8323353293413173	0.833	0.36111111111111116	0.14285714285714285	0.48571428571428577	0.8518518518518519	0.375	0.13333333333333333	0.6979434447300772	0.6571428571428573	0.9116022099447512	0.5	0.6677115987460818	0.7147435897435899
22300974	UTA vs. MIN	0	1610612762	UTA	0.39349112426035504	0.2857142857142857	0.7856071964017989	0.530612244897959	0.4	0.6315789473684211	0.31034482758620696	0.1875	0.3125	0.3142857142857143	0.525706940874036	0.37783375314861456	0.4782608695652174	0.3740095087163231	0.4132020441742571	1610612750	MIN	0.5268456375838926	0.6586826347305389	0.8	0.4722222222222221	0.23809523809523808	0.5428571428571429	0.7037037037037037	0.4375	0.4	0.525706940874036	0.3142857142857143	0.5745856353591159	0.25	0.7680250783699059	0.5464258384349215
22300824	GSW vs. DEN	0	1610612744	GSW	0.31656804733727817	0.44973544973544977	0.6386806596701647	0.346938775510204	0.44	0.368421052631579	0.4482758620689655	0.25	0.1875	0.3857142857142859	0.5565552699228793	0.3954659949622167	0.5652173913043478	0.6497622820919176	0.0	1610612743	DEN	0.5805369127516777	0.42115768463073844	0.846	0.5	0.47619047619047616	0.4285714285714286	0.6296296296296295	0.5625	0.3333333333333333	0.5565552699228793	0.3857142857142859	0.5773480662983423	0.35	0.6489028213166144	0.5288037330316743
22301024	HOU vs. UTA	1	1610612745	HOU	0.6863905325443788	0.8500881834215168	0.7856071964017989	0.3877551020408162	0.48	0.39473684210526316	0.5862068965517241	0.375	0.1875	1.0000000000000002	0.525706940874036	0.8060453400503776	0.21739130434782605	0.5150554675118857	0.4710205412912571	1610612762	UTA	0.44630872483221484	0.3273453093812374	0.848	0.36111111111111116	0.47619047619047616	0.2857142857142857	0.4444444444444444	0.0625	0.26666666666666666	0.525706940874036	1.0000000000000002	0.5138121546961325	0.35	0.3369905956112853	0.432975113122172
