Game_ID	GAME_DATE	Team_ID_x	WL_x	PTS_x	MATCHUP	Team_ID_y	WL_y	PTS_y	ELO_x	ELO_y
22200021	2022-10-21	1610612751	W	109	BKN vs. TOR	1610612761	L	105	1506.0	1579.0
22200022	2022-10-21	1610612738	W	111	BOS @ MIA	1610612748	L	104	1677.0	1555.0
22200023	2022-10-21	1610612752	W	130	NYK vs. DET	1610612765	L	106	1515.0	1395.0
22200024	2022-10-21	1610612745	L	122	HOU vs. MEM	1610612763	W	129	1346.0	1605.0
22200025	2022-10-21	1610612750	L	126	MIN vs. UTA	1610612762	W	132	1546.0	1576.0
22200026	2022-10-21	1610612743	W	128	DEN @ GSW	1610612744	L	123	1527.0	1587.0
22200027	2022-10-21	1610612756	L	111	PHX @ POR	1610612757	W	113	1630.0	1329.0
22200028	2022-10-22	1610612755	L	105	PHI vs. SAS	1610612759	W	114	1563.0	1475.0
22200029	2022-10-22	1610612754	W	124	IND vs. DET	1610612765	L	115	1379.0	1388.0
22200030	2022-10-22	1610612738	W	126	BOS @ ORL	1610612753	L	120	1685.0	1357.0
22200031	2022-10-22	1610612748	W	112	MIA vs. TOR	1610612761	L	109	1547.0	1573.0
22200032	2022-10-22	1610612739	W	128	CLE @ CHI	1610612741	L	96	1491.0	1482.0
22200033	2022-10-22	1610612745	L	105	HOU @ MIL	1610612749	W	125	1342.0	1561.0
22200034	2022-10-22	1610612742	W	137	DAL vs. MEM	1610612763	L	96	1570.0	1609.0
22200035	2022-10-22	1610612743	W	122	DEN vs. OKC	1610612760	L	117	1539.0	1363.0
22200036	2022-10-22	1610612746	W	111	LAC @ SAC	1610612758	L	109	1533.0	1397.0
22200037	2022-10-23	1610612747	L	104	LAL vs. POR	1610612757	W	106	1427.0	1338.0
22200038	2022-10-23	1610612737	L	109	ATL vs. CHA	1610612766	W	126	1552.0	1543.0
22200039	2022-10-23	1610612739	W	117	CLE vs. WAS	1610612764	L	107	1522.0	1453.0
22200040	2022-10-23	1610612740	L	121	NOP vs. UTA	1610612762	W	122	1554.0	1586.0
22200041	2022-10-23	1610612750	W	116	MIN @ OKC	1610612760	L	106	1536.0	1361.0
22200042	2022-10-23	1610612744	W	130	GSW vs. SAC	1610612758	L	125	1575.0	1393.0
22200043	2022-10-23	1610612746	L	95	LAC vs. PHX	1610612756	W	112	1537.0	1621.0
22200044	2022-10-24	1610612754	L	106	IND @ PHI	1610612755	W	120	1386.0	1546.0
22200045	2022-10-24	1610612748	L	90	MIA vs. TOR	1610612761	W	98	1551.0	1569.0
22200046	2022-10-24	1610612752	W	115	NYK vs. ORL	1610612753	L	102	1522.0	1354.0
22200047	2022-10-24	1610612738	L	102	BOS @ CHI	1610612741	W	120	1688.0	1451.0
22200048	2022-10-24	1610612745	W	114	HOU vs. UTA	1610612762	L	108	1338.0	1591.0
22200049	2022-10-24	1610612751	L	124	BKN @ MEM	1610612763	W	134	1512.0	1587.0
22200050	2022-10-24	1610612750	L	106	MIN vs. SAS	1610612759	W	115	1544.0	1492.0
22200051	2022-10-24	1610612743	L	110	DEN @ POR	1610612757	W	135	1541.0	1347.0
22200052	2022-10-25	1610612764	W	120	WAS vs. DET	1610612765	L	99	1448.0	1381.0
22200053	2022-10-25	1610612740	W	113	NOP vs. DAL	1610612742	L	111	1549.0	1592.0
22200054	2022-10-25	1610612746	L	94	LAC @ OKC	1610612760	W	108	1521.0	1353.0
22200055	2022-10-25	1610612744	L	105	GSW @ PHX	1610612756	W	134	1577.0	1637.0
22200056	2022-10-26	1610612739	W	103	CLE vs. ORL	1610612753	L	92	1527.0	1350.0
22200057	2022-10-26	1610612737	W	118	ATL @ DET	1610612765	L	113	1531.0	1373.0
22200058	2022-10-26	1610612752	W	134	NYK vs. CHA	1610612766	L	131	1526.0	1564.0
22200059	2022-10-26	1610612755	L	109	PHI @ TOR	1610612761	W	119	1550.0	1581.0
22200060	2022-10-26	1610612749	W	110	MIL vs. BKN	1610612751	L	99	1565.0	1507.0
22200061	2022-10-26	1610612741	W	124	CHI vs. IND	1610612754	L	109	1475.0	1382.0
22200062	2022-10-26	1610612750	W	134	MIN vs. SAS	1610612759	L	122	1528.0	1508.0
22200063	2022-10-26	1610612745	L	101	HOU @ UTA	1610612762	W	109	1350.0	1579.0
22200064	2022-10-26	1610612743	W	110	DEN vs. LAL	1610612747	L	99	1515.0	1418.0
22200065	2022-10-26	1610612748	W	119	MIA @ POR	1610612757	L	98	1539.0	1373.0
22200066	2022-10-27	1610612742	W	129	DAL @ BKN	1610612751	L	125	1588.0	1501.0
22200067	2022-10-27	1610612746	L	110	LAC @ OKC	1610612760	W	118	1505.0	1369.0
22200068	2022-10-27	1610612744	W	123	GSW vs. MIA	1610612748	L	110	1566.0	1552.0
22200069	2022-10-27	1610612758	L	110	SAC vs. MEM	1610612763	W	125	1391.0	1592.0
22200070	2022-10-28	1610612737	W	136	ATL @ DET	1610612765	L	112	1537.0	1367.0
22200071	2022-10-28	1610612753	W	113	ORL vs. CHA	1610612766	L	93	1347.0	1560.0
22200072	2022-10-28	1610612738	L	123	BOS vs. CLE	1610612739	W	132	1664.0	1530.0
22200073	2022-10-28	1610612755	W	112	PHI @ TOR	1610612761	L	90	1544.0	1587.0
22200074	2022-10-28	1610612754	W	127	IND @ WAS	1610612764	L	117	1376.0	1456.0
22200075	2022-10-28	1610612749	W	119	MIL vs. NYK	1610612752	L	108	1571.0	1530.0
22200076	2022-10-28	1610612747	L	102	LAL @ MIN	1610612750	W	111	1413.0	1535.0
22200077	2022-10-28	1610612741	L	124	CHI @ SAS	1610612759	W	129	1481.0	1501.0
22200078	2022-10-28	1610612743	W	117	DEN vs. UTA	1610612762	L	101	1520.0	1581.0
22200079	2022-10-28	1610612740	L	111	NOP @ PHX	1610612756	W	124	1553.0	1648.0
22200080	2022-10-28	1610612745	L	111	HOU @ POR	1610612757	W	125	1348.0	1360.0
22200081	2022-10-29	1610612748	L	113	MIA @ SAC	1610612758	W	119	1544.0	1382.0
22200082	2022-10-29	1610612744	L	113	GSW @ CHA	1610612766	W	120	1574.0	1536.0
22200083	2022-10-29	1610612751	L	116	BKN vs. IND	1610612754	W	125	1494.0	1394.0
22200084	2022-10-29	1610612741	L	109	CHI vs. PHI	1610612755	W	114	1477.0	1571.0
22200085	2022-10-29	1610612737	L	115	ATL @ MIL	1610612749	W	123	1551.0	1577.0
22200086	2022-10-29	1610612742	L	111	DAL vs. OKC	1610612760	W	117	1595.0	1379.0
22200087	2022-10-29	1610612762	W	124	UTA vs. MEM	1610612763	L	123	1569.0	1601.0
22200088	2022-10-30	1610612740	W	112	NOP @ LAC	1610612746	L	91	1548.0	1495.0
22200089	2022-10-30	1610612738	W	112	BOS vs. WAS	1610612764	L	94	1645.0	1438.0
22200090	2022-10-30	1610612739	W	121	CLE vs. NYK	1610612752	L	108	1549.0	1524.0
22200091	2022-10-30	1610612744	L	114	GSW @ DET	1610612765	W	128	1567.0	1353.0
22200092	2022-10-30	1610612750	L	98	MIN @ SAS	1610612759	W	107	1539.0	1505.0
22200093	2022-10-30	1610612742	W	114	DAL vs. ORL	1610612753	L	105	1577.0	1371.0
22200094	2022-10-30	1610612745	L	109	HOU @ PHX	1610612756	W	124	1340.0	1653.0
22200095	2022-10-30	1610612743	L	110	DEN @ LAL	1610612747	W	121	1532.0	1409.0
22200096	2022-10-31	1610612758	W	115	SAC @ CHA	1610612766	L	108	1392.0	1543.0
22200097	2022-10-31	1610612755	W	118	PHI @ WAS	1610612764	L	111	1578.0	1434.0
22200098	2022-10-31	1610612751	W	116	BKN vs. IND	1610612754	L	109	1476.0	1412.0
22200099	2022-10-31	1610612737	L	109	ATL @ TOR	1610612761	W	139	1546.0	1560.0
22200100	2022-10-31	1610612749	W	110	MIL vs. DET	1610612765	L	108	1582.0	1372.0
22200101	2022-10-31	1610612762	W	121	UTA vs. MEM	1610612763	L	105	1572.0	1598.0
22200102	2022-10-31	1610612745	L	93	HOU @ LAC	1610612746	W	95	1338.0	1475.0
22200103	2022-11-01	1610612741	W	108	CHI @ BKN	1610612751	L	99	1470.0	1480.0
22200104	2022-11-01	1610612744	L	109	GSW @ MIA	1610612748	W	116	1548.0	1534.0
22200105	2022-11-01	1610612753	L	108	ORL @ OKC	1610612760	W	116	1369.0	1397.0
22200106	2022-11-01	1610612750	L	107	MIN @ PHX	1610612756	W	116	1531.0	1655.0
22200107	2022-11-02	1610612738	L	113	BOS @ CLE	1610612739	W	114	1649.0	1556.0
22200108	2022-11-02	1610612755	L	111	PHI vs. WAS	1610612764	W	121	1585.0	1427.0
22200109	2022-11-02	1610612748	W	110	MIA vs. SAC	1610612758	L	107	1540.0	1409.0
22200110	2022-11-02	1610612737	W	112	ATL @ NYK	1610612752	L	99	1532.0	1517.0
22200111	2022-11-02	1610612741	W	106	CHI vs. CHA	1610612766	L	88	1484.0	1526.0
22200112	2022-11-02	1610612745	L	101	HOU vs. LAC	1610612746	W	109	1336.0	1477.0
22200113	2022-11-02	1610612749	W	116	MIL vs. DET	1610612765	L	91	1583.0	1371.0
22200114	2022-11-02	1610612759	L	100	SAS vs. TOR	1610612761	W	143	1513.0	1574.0
22200115	2022-11-02	1610612742	W	103	DAL vs. UTA	1610612762	L	100	1579.0	1582.0
22200116	2022-11-02	1610612757	L	106	POR vs. MEM	1610612763	W	111	1368.0	1588.0
22200117	2022-11-02	1610612740	L	117	NOP @ LAL	1610612747	W	120	1568.0	1421.0
22200118	2022-11-03	1610612744	L	129	GSW @ ORL	1610612753	W	130	1542.0	1364.0
22200119	2022-11-03	1610612743	W	122	DEN @ OKC	1610612760	L	110	1520.0	1402.0
22200120	2022-11-04	1610612739	W	112	CLE @ DET	1610612765	L	88	1560.0	1367.0
22200121	2022-11-04	1610612748	L	99	MIA @ IND	1610612754	W	101	1542.0	1408.0
22200122	2022-11-04	1610612752	W	106	NYK @ PHI	1610612755	L	104	1501.0	1564.0
22200123	2022-11-04	1610612751	W	128	BKN @ WAS	1610612764	L	86	1466.0	1448.0
22200124	2022-11-04	1610612738	W	123	BOS vs. CHI	1610612741	L	119	1645.0	1496.0
22200125	2022-11-04	1610612763	W	130	MEM vs. CHA	1610612766	L	99	1592.0	1514.0
22200126	2022-11-04	1610612746	W	113	LAC @ SAS	1610612759	L	106	1485.0	1480.0
22200127	2022-11-04	1610612742	W	111	DAL vs. TOR	1610612761	L	110	1583.0	1607.0
22200128	2022-11-04	1610612740	W	114	NOP vs. GSW	1610612744	L	105	1561.0	1537.0
22200129	2022-11-04	1610612749	W	115	MIL @ MIN	1610612750	L	102	1587.0	1527.0
22200130	2022-11-04	1610612756	L	106	PHX vs. POR	1610612757	W	108	1659.0	1364.0
22200131	2022-11-04	1610612747	L	116	LAL vs. UTA	1610612762	W	130	1428.0	1578.0
22200132	2022-11-05	1610612753	L	123	ORL vs. SAC	1610612758	W	126	1369.0	1407.0
22200133	2022-11-05	1610612751	W	98	BKN @ CHA	1610612766	L	94	1503.0	1504.0
22200134	2022-11-05	1610612737	W	124	ATL vs. NOP	1610612740	L	121	1548.0	1567.0
22200135	2022-11-05	1610612738	W	133	BOS @ NYK	1610612752	L	118	1647.0	1509.0
22200136	2022-11-05	1610612749	W	108	MIL vs. OKC	1610612760	L	94	1601.0	1391.0
22200137	2022-11-05	1610612745	L	117	HOU @ MIN	1610612750	W	129	1328.0	1513.0
22200138	2022-11-05	1610612743	W	126	DEN vs. SAS	1610612759	L	101	1531.0	1468.0
22200139	2022-11-05	1610612756	W	102	PHX vs. POR	1610612757	L	82	1646.0	1377.0
22200140	2022-11-06	1610612739	W	114	CLE @ LAL	1610612747	L	100	1573.0	1417.0
22200141	2022-11-06	1610612741	L	104	CHI @ TOR	1610612761	W	113	1494.0	1604.0
22200142	2022-11-06	1610612763	W	103	MEM vs. WAS	1610612764	L	97	1602.0	1411.0
22200143	2022-11-06	1610612746	L	102	LAC vs. UTA	1610612762	W	110	1497.0	1589.0
22200144	2022-11-07	1610612764	W	108	WAS @ CHA	1610612766	L	100	1409.0	1495.0
22200145	2022-11-07	1610612745	W	134	HOU @ ORL	1610612753	L	127	1325.0	1362.0
22200146	2022-11-07	1610612760	L	103	OKC @ DET	1610612765	W	112	1388.0	1354.0
22200147	2022-11-07	1610612740	L	122	NOP @ IND	1610612754	W	129	1563.0	1413.0
22200148	2022-11-07	1610612755	W	100	PHI vs. PHX	1610612756	L	88	1556.0	1649.0
22200149	2022-11-07	1610612737	W	117	ATL vs. MIL	1610612749	L	98	1552.0	1604.0
22200150	2022-11-07	1610612748	L	107	MIA vs. POR	1610612757	W	110	1537.0	1374.0
22200151	2022-11-07	1610612741	W	111	CHI vs. TOR	1610612761	L	97	1490.0	1608.0
22200152	2022-11-07	1610612738	W	109	BOS @ MEM	1610612763	L	106	1659.0	1604.0
22200153	2022-11-07	1610612750	L	107	MIN vs. NYK	1610612752	W	120	1516.0	1497.0
22200154	2022-11-07	1610612743	W	115	DEN @ SAS	1610612759	L	109	1541.0	1458.0
22200155	2022-11-07	1610612742	W	96	DAL vs. BKN	1610612751	L	94	1586.0	1512.0
22200156	2022-11-07	1610612744	W	116	GSW vs. SAC	1610612758	L	113	1531.0	1414.0
22200157	2022-11-07	1610612747	L	116	LAL @ UTA	1610612762	W	139	1407.0	1598.0
22200158	2022-11-07	1610612739	L	117	CLE @ LAC	1610612746	W	119	1583.0	1488.0
22200159	2022-11-09	1610612757	W	105	POR @ CHA	1610612766	L	95	1386.0	1479.0
22200160	2022-11-09	1610612743	W	122	DEN @ IND	1610612754	L	119	1549.0	1423.0
22200161	2022-11-09	1610612742	L	87	DAL @ ORL	1610612753	W	94	1588.0	1349.0
22200162	2022-11-09	1610612737	L	119	ATL vs. UTA	1610612762	W	125	1565.0	1603.0
22200163	2022-11-09	1610612738	W	128	BOS vs. DET	1610612765	L	112	1666.0	1362.0
22200164	2022-11-09	1610612751	W	112	BKN vs. NYK	1610612752	L	85	1510.0	1515.0
22200165	2022-11-09	1610612745	L	109	HOU @ TOR	1610612761	W	116	1338.0	1594.0
22200166	2022-11-09	1610612740	W	115	NOP @ CHI	1610612741	L	111	1553.0	1504.0
22200167	2022-11-09	1610612750	L	117	MIN vs. PHX	1610612756	W	129	1498.0	1638.0
22200168	2022-11-09	1610612749	W	136	MIL @ OKC	1610612760	L	132	1591.0	1380.0
22200169	2022-11-09	1610612759	L	122	SAS vs. MEM	1610612763	W	124	1450.0	1597.0
22200170	2022-11-09	1610612746	W	114	LAC vs. LAL	1610612747	L	101	1493.0	1402.0
22200171	2022-11-09	1610612739	L	120	CLE @ SAC	1610612758	W	127	1578.0	1412.0
22200172	2022-11-10	1610612742	L	105	DAL @ WAS	1610612764	W	113	1575.0	1425.0
22200173	2022-11-10	1610612737	W	104	ATL vs. PHI	1610612755	L	95	1555.0	1567.0
22200174	2022-11-10	1610612748	W	117	MIA vs. CHA	1610612766	L	112	1525.0	1461.0
22200175	2022-11-10	1610612740	L	95	NOP vs. POR	1610612757	W	106	1561.0	1404.0
22200176	2022-11-11	1610612738	W	131	BOS vs. DEN	1610612743	L	112	1668.0	1554.0
22200177	2022-11-11	1610612753	W	114	ORL vs. PHX	1610612756	L	97	1362.0	1648.0
22200178	2022-11-11	1610612752	W	121	NYK vs. DET	1610612765	L	112	1501.0	1360.0
22200179	2022-11-11	1610612760	W	132	OKC vs. TOR	1610612761	L	113	1376.0	1595.0
22200180	2022-11-11	1610612749	L	93	MIL @ SAS	1610612759	W	111	1595.0	1446.0
22200181	2022-11-11	1610612750	L	103	MIN @ MEM	1610612763	W	114	1488.0	1601.0
22200182	2022-11-11	1610612739	L	101	CLE @ GSW	1610612744	W	106	1567.0	1533.0
22200183	2022-11-11	1610612747	L	114	LAL vs. SAC	1610612758	W	120	1397.0	1423.0
22200184	2022-11-12	1610612746	L	95	LAC vs. BKN	1610612751	W	110	1498.0	1524.0
22200185	2022-11-12	1610612762	L	112	UTA @ WAS	1610612764	W	121	1613.0	1436.0
22200186	2022-11-12	1610612738	W	117	BOS @ DET	1610612765	L	108	1674.0	1357.0
22200187	2022-11-12	1610612754	W	118	IND vs. TOR	1610612761	L	104	1418.0	1572.0
22200188	2022-11-12	1610612737	L	109	ATL @ PHI	1610612755	W	121	1562.0	1560.0
22200189	2022-11-12	1610612748	W	132	MIA vs. CHA	1610612766	L	115	1528.0	1458.0
22200190	2022-11-12	1610612742	W	117	DAL vs. POR	1610612757	L	112	1564.0	1427.0
22200191	2022-11-12	1610612740	W	119	NOP vs. HOU	1610612745	L	106	1538.0	1337.0
22200192	2022-11-13	1610612752	L	135	NYK vs. OKC	1610612760	W	145	1504.0	1399.0
22200193	2022-11-13	1610612739	L	124	CLE vs. MIN	1610612750	W	129	1562.0	1484.0
22200194	2022-11-13	1610612763	L	92	MEM @ WAS	1610612764	W	102	1605.0	1449.0
22200195	2022-11-13	1610612755	W	105	PHI vs. UTA	1610612762	L	98	1568.0	1600.0
22200196	2022-11-13	1610612741	L	103	CHI vs. DEN	1610612743	W	126	1496.0	1548.0
22200197	2022-11-13	1610612744	L	115	GSW @ SAC	1610612758	W	122	1538.0	1433.0
22200198	2022-11-13	1610612747	W	116	LAL vs. BKN	1610612751	L	103	1387.0	1541.0
22200199	2022-11-14	1610612761	W	115	TOR @ DET	1610612765	L	111	1556.0	1353.0
22200200	2022-11-14	1610612753	L	105	ORL vs. CHA	1610612766	W	112	1388.0	1451.0
22200201	2022-11-14	1610612738	W	126	BOS vs. OKC	1610612760	L	122	1678.0	1418.0
22200202	2022-11-14	1610612748	W	113	MIA vs. PHX	1610612756	L	112	1535.0	1622.0
22200203	2022-11-14	1610612745	L	106	HOU vs. LAC	1610612746	W	122	1334.0	1481.0
22200204	2022-11-14	1610612737	W	121	ATL @ MIL	1610612749	L	106	1554.0	1577.0
22200205	2022-11-14	1610612744	W	132	GSW vs. SAS	1610612759	L	95	1529.0	1464.0
22200206	2022-11-15	1610612740	W	113	NOP vs. MEM	1610612763	L	102	1541.0	1592.0
22200207	2022-11-15	1610612742	W	103	DAL vs. LAC	1610612746	L	101	1566.0	1493.0
22200208	2022-11-15	1610612752	W	118	NYK @ UTA	1610612762	L	111	1485.0	1594.0
22200209	2022-11-15	1610612757	W	117	POR vs. SAS	1610612759	L	110	1425.0	1451.0
22200210	2022-11-15	1610612751	L	121	BKN @ SAC	1610612758	W	153	1526.0	1442.0
22200211	2022-11-16	1610612754	W	125	IND @ CHA	1610612766	L	113	1434.0	1461.0
22200212	2022-11-16	1610612750	W	126	MIN @ ORL	1610612753	L	108	1496.0	1378.0
22200213	2022-11-16	1610612760	W	121	OKC @ WAS	1610612764	L	120	1417.0	1462.0
22200214	2022-11-16	1610612737	L	101	ATL vs. BOS	1610612738	W	126	1574.0	1679.0
22200215	2022-11-16	1610612748	L	104	MIA @ TOR	1610612761	W	112	1539.0	1560.0
22200216	2022-11-16	1610612739	L	98	CLE @ MIL	1610612749	W	113	1550.0	1557.0
22200217	2022-11-16	1610612740	W	124	NOP vs. CHI	1610612741	L	110	1550.0	1475.0
22200218	2022-11-16	1610612742	L	92	DAL vs. HOU	1610612745	W	101	1568.0	1322.0
22200219	2022-11-16	1610612743	L	103	DEN vs. NYK	1610612752	W	106	1569.0	1501.0
22200220	2022-11-16	1610612744	L	119	GSW @ PHX	1610612756	W	130	1542.0	1618.0
22200221	2022-11-17	1610612751	W	109	BKN @ POR	1610612757	L	107	1504.0	1431.0
22200222	2022-11-17	1610612758	W	130	SAC vs. SAS	1610612759	L	112	1464.0	1445.0
22200223	2022-11-17	1610612746	W	96	LAC vs. DET	1610612765	L	91	1491.0	1349.0
22200224	2022-11-18	1610612748	L	106	MIA @ WAS	1610612764	W	107	1533.0	1456.0
22200225	2022-11-18	1610612739	W	132	CLE vs. CHA	1610612766	L	122	1541.0	1444.0
22200226	2022-11-18	1610612749	L	102	MIL @ PHI	1610612755	W	110	1566.0	1574.0
22200227	2022-11-18	1610612741	L	107	CHI vs. ORL	1610612753	W	108	1469.0	1364.0
22200228	2022-11-18	1610612745	L	91	HOU vs. IND	1610612754	W	99	1346.0	1451.0
22200229	2022-11-18	1610612760	L	110	OKC @ MEM	1610612763	W	121	1423.0	1583.0
22200230	2022-11-18	1610612742	W	127	DAL vs. DEN	1610612743	L	99	1544.0	1560.0
22200231	2022-11-18	1610612738	W	117	BOS @ NOP	1610612740	L	109	1698.0	1556.0
22200232	2022-11-18	1610612756	L	133	PHX @ UTA	1610612762	W	134	1623.0	1578.0
22200233	2022-11-18	1610612744	W	111	GSW vs. NYK	1610612752	L	101	1537.0	1510.0
22200234	2022-11-18	1610612747	W	128	LAL vs. DET	1610612765	L	121	1402.0	1347.0
22200235	2022-11-19	1610612737	W	124	ATL vs. TOR	1610612761	L	122	1555.0	1566.0
22200236	2022-11-19	1610612753	L	113	ORL @ IND	1610612754	W	114	1371.0	1460.0
22200237	2022-11-19	1610612750	W	112	MIN @ PHI	1610612755	L	109	1510.0	1580.0
22200238	2022-11-19	1610612757	L	113	POR vs. UTA	1610612762	W	118	1426.0	1581.0
22200239	2022-11-19	1610612746	W	119	LAC vs. SAS	1610612759	L	97	1493.0	1436.0
22200240	2022-11-20	1610612752	L	95	NYK @ PHX	1610612756	W	116	1504.0	1620.0
22200241	2022-11-20	1610612764	W	106	WAS vs. CHA	1610612766	L	102	1460.0	1440.0
22200242	2022-11-20	1610612758	W	137	SAC vs. DET	1610612765	L	129	1473.0	1343.0
22200243	2022-11-20	1610612751	W	127	BKN vs. MEM	1610612763	L	115	1509.0	1586.0
22200244	2022-11-20	1610612739	W	113	CLE vs. MIA	1610612748	L	87	1545.0	1529.0
22200245	2022-11-20	1610612744	W	127	GSW @ HOU	1610612745	L	120	1543.0	1337.0
22200246	2022-11-20	1610612742	L	97	DAL vs. DEN	1610612743	W	98	1559.0	1545.0
22200247	2022-11-20	1610612747	W	123	LAL vs. SAS	1610612759	L	92	1406.0	1427.0
22200248	2022-11-21	1610612737	L	102	ATL @ CLE	1610612739	W	114	1558.0	1557.0
22200249	2022-11-21	1610612753	L	102	ORL @ IND	1610612754	W	123	1369.0	1462.0
22200250	2022-11-21	1610612738	L	107	BOS @ CHI	1610612741	W	121	1706.0	1462.0
22200251	2022-11-21	1610612749	W	119	MIL vs. POR	1610612757	L	111	1560.0	1420.0
22200252	2022-11-21	1610612748	L	101	MIA @ MIN	1610612750	W	105	1517.0	1519.0
22200253	2022-11-21	1610612740	W	128	NOP vs. GSW	1610612744	L	83	1548.0	1548.0
22200254	2022-11-21	1610612752	W	129	NYK @ OKC	1610612760	L	119	1498.0	1420.0
22200255	2022-11-21	1610612746	W	121	LAC vs. UTA	1610612762	L	114	1502.0	1587.0
22200256	2022-11-22	1610612751	L	106	BKN @ PHI	1610612755	W	115	1520.0	1571.0
22200257	2022-11-22	1610612758	W	113	SAC @ MEM	1610612763	L	109	1476.0	1575.0
22200258	2022-11-22	1610612743	L	108	DEN vs. DET	1610612765	W	110	1551.0	1340.0
22200259	2022-11-22	1610612747	L	105	LAL @ PHX	1610612756	W	115	1422.0	1626.0
22200260	2022-11-23	1610612755	L	101	PHI @ CHA	1610612766	W	107	1576.0	1436.0
22200261	2022-11-23	1610612739	W	114	CLE vs. POR	1610612757	L	96	1565.0	1417.0
22200262	2022-11-23	1610612750	W	115	MIN @ IND	1610612754	L	101	1523.0	1469.0
22200263	2022-11-23	1610612737	W	115	ATL vs. SAC	1610612758	L	106	1550.0	1487.0
22200264	2022-11-23	1610612738	W	125	BOS vs. DAL	1610612742	L	112	1686.0	1553.0
22200265	2022-11-23	1610612748	W	113	MIA vs. WAS	1610612764	L	105	1513.0	1464.0
22200266	2022-11-23	1610612751	W	112	BKN @ TOR	1610612761	L	98	1515.0	1563.0
22200267	2022-11-23	1610612741	W	118	CHI @ MIL	1610612749	L	113	1482.0	1563.0
22200268	2022-11-23	1610612743	W	131	DEN @ OKC	1610612760	L	126	1540.0	1409.0
22200269	2022-11-23	1610612740	W	129	NOP @ SAS	1610612759	L	110	1568.0	1411.0
22200270	2022-11-23	1610612762	L	116	UTA vs. DET	1610612765	W	125	1579.0	1351.0
22200271	2022-11-23	1610612744	W	124	GSW vs. LAC	1610612746	L	107	1528.0	1510.0
22200272	2022-11-25	1610612750	L	108	MIN @ CHA	1610612766	W	110	1538.0	1445.0
22200273	2022-11-25	1610612753	L	99	ORL vs. PHI	1610612755	W	107	1362.0	1567.0
22200274	2022-11-25	1610612752	L	129	NYK vs. POR	1610612757	W	132	1509.0	1412.0
22200275	2022-11-25	1610612738	W	122	BOS vs. SAC	1610612758	L	104	1690.0	1482.0
22200276	2022-11-25	1610612751	L	117	BKN @ IND	1610612754	W	128	1535.0	1454.0
22200277	2022-11-25	1610612748	W	110	MIA vs. WAS	1610612764	L	107	1518.0	1459.0
22200278	2022-11-25	1610612737	L	122	ATL @ HOU	1610612745	W	128	1555.0	1332.0
22200279	2022-11-25	1610612740	L	111	NOP @ MEM	1610612763	W	132	1581.0	1564.0
22200280	2022-11-25	1610612739	L	102	CLE @ MIL	1610612749	W	117	1570.0	1551.0
22200281	2022-11-25	1610612741	L	119	CHI @ OKC	1610612760	W	123	1494.0	1403.0
22200282	2022-11-25	1610612747	W	105	LAL @ SAS	1610612759	L	94	1420.0	1398.0
22200283	2022-11-25	1610612756	W	108	PHX vs. DET	1610612765	L	102	1628.0	1374.0
22200284	2022-11-25	1610612744	W	129	GSW vs. UTA	1610612762	L	118	1537.0	1556.0
22200285	2022-11-25	1610612743	W	114	DEN @ LAC	1610612746	L	104	1546.0	1501.0
22200286	2022-11-26	1610612742	L	100	DAL @ TOR	1610612761	W	105	1549.0	1543.0
