Game_ID	GAME_DATE	Team_ID_x	WL_x	PTS_x	MATCHUP	Team_ID_y	WL_y	PTS_y	ELO_x	ELO_y
21900193	2019-11-18	1610612745	W	132	HOU vs. POR	1610612757	L	108	1659.0	1569.0
21900194	2019-11-18	1610612742	W	117	DAL vs. SAS	1610612759	L	110	1490.0	1505.0
21900195	2019-11-18	1610612738	W	99	BOS @ PHX	1610612756	L	85	1625.0	1432.0
21900196	2019-11-18	1610612750	W	112	MIN @ UTA	1610612762	L	102	1458.0	1609.0
21900197	2019-11-18	1610612746	W	90	LAC vs. OKC	1610612760	L	88	1564.0	1531.0
21900198	2019-11-19	1610612744	W	114	GSW @ MEM	1610612763	L	95	1460.0	1409.0
21900199	2019-11-19	1610612740	W	115	NOP vs. POR	1610612757	L	104	1408.0	1561.0
21900200	2019-11-19	1610612756	L	116	PHX @ SAC	1610612758	W	120	1423.0	1461.0
21900201	2019-11-19	1610612747	W	112	LAL vs. OKC	1610612760	L	107	1555.0	1528.0
21900202	2019-11-20	1610612752	L	104	NYK @ PHI	1610612755	W	109	1298.0	1567.0
21900203	2019-11-20	1610612759	L	132	SAS @ WAS	1610612764	W	138	1499.0	1431.0
21900204	2019-11-20	1610612737	L	127	ATL vs. MIL	1610612749	W	135	1389.0	1689.0
21900205	2019-11-20	1610612751	W	101	BKN vs. CHA	1610612766	L	91	1464.0	1440.0
21900206	2019-11-20	1610612739	L	100	CLE @ MIA	1610612748	W	124	1344.0	1562.0
21900207	2019-11-20	1610612753	L	97	ORL @ TOR	1610612761	W	113	1534.0	1630.0
21900208	2019-11-20	1610612742	W	142	DAL vs. GSW	1610612744	L	94	1496.0	1479.0
21900209	2019-11-20	1610612741	W	109	CHI vs. DET	1610612765	L	89	1361.0	1444.0
21900210	2019-11-20	1610612750	L	95	MIN vs. UTA	1610612762	W	103	1479.0	1588.0
21900211	2019-11-20	1610612743	W	105	DEN vs. HOU	1610612745	L	95	1586.0	1667.0
21900212	2019-11-20	1610612738	L	104	BOS @ LAC	1610612746	W	107	1634.0	1567.0
21900213	2019-11-21	1610612749	W	137	MIL vs. POR	1610612757	L	129	1693.0	1548.0
21900214	2019-11-21	1610612740	W	124	NOP @ PHX	1610612756	L	121	1421.0	1419.0
21900215	2019-11-22	1610612737	L	103	ATL @ DET	1610612765	W	128	1385.0	1429.0
21900216	2019-11-22	1610612764	W	125	WAS vs. CHA	1610612766	L	118	1438.0	1434.0
21900217	2019-11-22	1610612751	W	116	BKN vs. SAC	1610612758	L	97	1470.0	1465.0
21900218	2019-11-22	1610612755	W	115	PHI vs. SAS	1610612759	L	104	1568.0	1492.0
21900219	2019-11-22	1610612741	L	108	CHI vs. MIA	1610612748	W	116	1376.0	1566.0
21900220	2019-11-22	1610612747	W	130	LAL @ OKC	1610612760	L	127	1559.0	1524.0
21900221	2019-11-22	1610612739	L	101	CLE @ DAL	1610612742	W	143	1340.0	1515.0
21900222	2019-11-22	1610612738	L	92	BOS @ DEN	1610612743	W	96	1629.0	1596.0
21900223	2019-11-22	1610612744	L	109	GSW @ UTA	1610612762	W	113	1460.0	1597.0
21900224	2019-11-22	1610612745	L	119	HOU @ LAC	1610612746	W	122	1657.0	1572.0
21900225	2019-11-23	1610612750	L	98	MIN vs. PHX	1610612756	W	100	1470.0	1411.0
21900226	2019-11-23	1610612741	W	116	CHI @ CHA	1610612766	L	115	1370.0	1428.0
21900227	2019-11-23	1610612753	L	106	ORL @ IND	1610612754	W	111	1528.0	1553.0
21900228	2019-11-23	1610612737	L	116	ATL vs. TOR	1610612761	W	119	1375.0	1636.0
21900229	2019-11-23	1610612752	L	104	NYK vs. SAS	1610612759	W	111	1297.0	1487.0
21900230	2019-11-23	1610612748	L	86	MIA @ PHI	1610612755	W	113	1572.0	1573.0
21900231	2019-11-23	1610612739	W	110	CLE vs. POR	1610612757	L	104	1332.0	1545.0
21900232	2019-11-23	1610612747	W	109	LAL @ MEM	1610612763	L	108	1566.0	1390.0
21900233	2019-11-23	1610612749	W	104	MIL vs. DET	1610612765	L	90	1696.0	1439.0
21900234	2019-11-23	1610612740	L	120	NOP @ UTA	1610612762	W	128	1429.0	1599.0
21900235	2019-11-24	1610612742	W	137	DAL @ HOU	1610612745	L	123	1523.0	1652.0
21900236	2019-11-24	1610612751	W	103	BKN @ NYK	1610612752	L	101	1480.0	1291.0
21900237	2019-11-24	1610612758	W	113	SAC @ WAS	1610612764	L	106	1455.0	1444.0
21900238	2019-11-24	1610612743	W	116	DEN vs. PHX	1610612756	L	104	1601.0	1419.0
21900239	2019-11-24	1610612740	L	109	NOP @ LAC	1610612746	W	134	1426.0	1577.0
21900240	2019-11-25	1610612739	L	106	CLE vs. BKN	1610612751	W	108	1343.0	1483.0
21900241	2019-11-25	1610612753	L	88	ORL @ DET	1610612765	W	103	1524.0	1437.0
21900242	2019-11-25	1610612754	W	126	IND vs. MEM	1610612763	L	114	1557.0	1387.0
21900243	2019-11-25	1610612737	L	113	ATL vs. MIN	1610612750	W	125	1372.0	1462.0
21900244	2019-11-25	1610612738	W	103	BOS vs. SAC	1610612758	L	102	1624.0	1466.0
21900245	2019-11-25	1610612748	W	117	MIA vs. CHA	1610612766	L	100	1559.0	1421.0
21900246	2019-11-25	1610612755	L	96	PHI @ TOR	1610612761	W	101	1586.0	1639.0
21900247	2019-11-25	1610612741	L	94	CHI vs. POR	1610612757	W	117	1377.0	1534.0
21900248	2019-11-25	1610612749	W	122	MIL vs. UTA	1610612762	L	118	1698.0	1602.0
21900249	2019-11-25	1610612747	W	114	LAL @ SAS	1610612759	L	104	1569.0	1493.0
21900250	2019-11-25	1610612744	L	97	GSW vs. OKC	1610612760	W	100	1458.0	1517.0
21900251	2019-11-26	1610612742	L	99	DAL vs. LAC	1610612746	W	114	1548.0	1583.0
21900252	2019-11-26	1610612743	W	117	DEN vs. WAS	1610612764	L	104	1604.0	1433.0
21900253	2019-11-27	1610612738	W	121	BOS vs. BKN	1610612751	L	110	1625.0	1487.0
21900254	2019-11-27	1610612765	L	101	DET @ CHA	1610612766	W	102	1450.0	1416.0
21900255	2019-11-27	1610612739	L	104	CLE vs. ORL	1610612753	W	116	1339.0	1511.0
21900256	2019-11-27	1610612754	W	121	IND vs. UTA	1610612762	L	102	1560.0	1599.0
21900257	2019-11-27	1610612755	W	97	PHI vs. SAC	1610612758	L	91	1582.0	1465.0
21900258	2019-11-27	1610612752	L	98	NYK @ TOR	1610612761	W	126	1288.0	1643.0
21900259	2019-11-27	1610612745	W	117	HOU vs. MIA	1610612748	L	108	1627.0	1564.0
21900260	2019-11-27	1610612746	W	121	LAC @ MEM	1610612763	L	119	1600.0	1384.0
21900261	2019-11-27	1610612737	L	102	ATL @ MIL	1610612749	W	111	1360.0	1701.0
21900262	2019-11-27	1610612750	W	113	MIN @ SAS	1610612759	L	101	1474.0	1482.0
21900263	2019-11-27	1610612756	L	132	PHX vs. WAS	1610612764	W	140	1416.0	1430.0
21900264	2019-11-27	1610612740	L	110	NOP vs. LAL	1610612747	W	114	1420.0	1580.0
21900265	2019-11-27	1610612757	W	136	POR vs. OKC	1610612760	L	119	1548.0	1523.0
21900266	2019-11-27	1610612741	L	90	CHI @ GSW	1610612744	W	104	1363.0	1452.0
21900267	2019-11-29	1610612738	L	107	BOS @ BKN	1610612751	W	112	1629.0	1483.0
21900268	2019-11-29	1610612765	L	107	DET vs. CHA	1610612766	W	110	1447.0	1419.0
21900269	2019-11-29	1610612753	L	83	ORL vs. TOR	1610612761	W	90	1520.0	1645.0
21900270	2019-11-29	1610612739	L	110	CLE vs. MIL	1610612749	W	119	1330.0	1702.0
21900271	2019-11-29	1610612752	L	95	NYK vs. PHI	1610612755	W	101	1286.0	1585.0
21900272	2019-11-29	1610612737	L	104	ATL @ IND	1610612754	W	105	1359.0	1572.0
21900273	2019-11-29	1610612744	L	105	GSW @ MIA	1610612748	W	122	1458.0	1559.0
21900274	2019-11-29	1610612762	W	103	UTA @ MEM	1610612763	L	94	1587.0	1381.0
21900275	2019-11-29	1610612740	L	104	NOP @ OKC	1610612760	W	109	1415.0	1514.0
21900276	2019-11-29	1610612746	L	97	LAC @ SAS	1610612759	W	107	1603.0	1465.0
21900277	2019-11-29	1610612742	W	120	DAL @ PHX	1610612756	L	113	1531.0	1404.0
21900278	2019-11-29	1610612741	L	103	CHI @ POR	1610612757	W	107	1357.0	1557.0
21900279	2019-11-29	1610612747	W	125	LAL vs. WAS	1610612764	L	103	1585.0	1442.0
21900280	2019-11-30	1610612743	L	97	DEN @ SAC	1610612758	W	100	1607.0	1462.0
21900281	2019-11-30	1610612754	L	116	IND @ PHI	1610612755	W	119	1573.0	1588.0
21900282	2019-11-30	1610612737	L	111	ATL @ HOU	1610612745	W	158	1358.0	1632.0
