GAME_ID	TEAM_ID	NEXT_GAME_ID	SENTIMENT
22300986	1610612741	22301006	0.373499774179457
22300971	1610612741	22300986	0.5859364395380922
22300956	1610612741	22300971	0.6414006796828147
22300948	1610612741	22300956	0.6441460651695875
-1	1610612741	22300948	0.0
-1	1610612741	22300917	0.0
22300898	1610612741	22300907	0.5669904769078777
22300883	1610612741	22300898	0.5649774397518601
22300864	1610612741	22300883	0.5409031340929789
22300846	1610612741	22300864	0.5491735062644525
22300839	1610612741	22300846	0.307556473645632
22300823	1610612741	22300839	0.6719364296661559
22300797	1610612741	22300823	0.408076231092157
22300781	1610612741	22300797	0.6889451589258346
22300763	1610612741	22300781	0.6423553066539962
22300752	1610612741	22300763	0.6474045445458786
22300737	1610612741	22300752	0.7127007396548277
22300723	1610612741	22300737	0.5852824237578019
22300700	1610612741	22300723	0.408076231092157
22301181	1610612742	22301196	0.4553935436190384
22301161	1610612742	22301181	0.5033432017439481
22301144	1610612742	22301161	0.4930261902243785
22301131	1610612742	22301144	0.5438487249367662
-1	1610612742	22301131	0.0
22301124	1610612742	22301097	0.4800487045439401
-1	1610612742	22301124	0.0
22301073	1610612742	22301083	0.584842225143418
22301047	1610612742	22301073	0.4826572161061679
-1	1610612742	22301047	0.0
22301008	1610612742	22301041	0.5439410326463036
-1	1610612742	22301008	0.0
-1	1610612742	22300959	0.0
22300904	1610612742	22300919	0.5180210019637894
22300892	1610612742	22300904	0.3918319599001947
22300871	1610612742	22300892	0.4174813658387991
-1	1610612742	22300871	0.0
22300844	1610612742	22300859	0.5932349849640061
22300832	1610612742	22300844	0.4402342736510196
22300819	1610612742	22300832	0.2408399889575341
-1	1610612742	22300819	0.0
22300785	1610612742	22300796	0.6216816767559754
22300768	1610612742	22300785	0.6151593024704414
-1	1610612742	22300768	0.0
22300736	1610612742	22300748	0.5490295005188055
22300720	1610612742	22300736	0.5407245849372857
22300715	1610612742	22300720	0.5734532218298127
22300702	1610612742	22300715	0.4797316807711956
22300680	1610612742	22300702	0.4763776904111415
22301180	1610612743	22301193	0.4436288706296036
22301164	1610612743	22301180	0.56292077030719
22301154	1610612743	22301164	0.4770341741755082
22301130	1610612743	22301154	0.4773677045949985
22301114	1610612743	22301130	0.3778094032308732
22301099	1610612743	22301114	0.7385696198916696
22301077	1610612743	22301099	0.5798940886409871
22301071	1610612743	22301077	0.4610714999666822
22301059	1610612743	22301071	0.4557595344394838
22301040	1610612743	22301059	0.6015711186631424
22301026	1610612743	22301040	0.6487900884349209
22301009	1610612743	22301026	0.5868789686764063
-1	1610612743	22300995	0.0
22300949	1610612743	22300965	0.5880902637592653
-1	1610612743	22300949	0.0
22300922	1610612743	22300937	0.5416727095982659
-1	1610612743	22300922	0.0
-1	1610612743	22300893	0.0
22300855	1610612743	22300869	0.4017739090178969
22300847	1610612743	22300855	0.5002970835832168
22300812	1610612743	22300824	0.498394082761378
22300800	1610612743	22300812	0.5748650629706137
22300786	1610612743	22300800	0.3956153794895715
22300767	1610612743	22300786	0.585526754181382
-1	1610612743	22300767	0.0
-1	1610612743	22300746	0.0
22300712	1610612743	22300740	0.5789594485536379
22301182	1610612744	22301198	0.485461686507081
-1	1610612744	22301182	0.0
22301155	1610612744	22301169	0.6452578302964791
22301142	1610612744	22301155	0.616555448727102
-1	1610612744	22301142	0.0
-1	1610612744	22301097	0.0
-1	1610612744	22301113	0.0
22301062	1610612744	22301085	0.6185691775210784
22301049	1610612744	22301062	0.5790384999820597
-1	1610612744	22301049	0.0
-1	1610612744	22301044	0.0
22301016	1610612744	22301031	0.4775216010306302
-1	1610612744	22301016	0.0
-1	1610612744	22301001	0.0
-1	1610612744	22300988	0.0
-1	1610612744	22300921	0.0
-1	1610612744	22300907	0.0
-1	1610612744	22300899	0.0
22300860	1610612744	22300872	0.6363101474630987
-1	1610612744	22300860	0.0
-1	1610612744	22300852	0.0
-1	1610612744	22300834	0.0
-1	1610612744	22300824	0.0
-1	1610612744	22300811	0.0
-1	1610612744	22300789	0.0
-1	1610612744	22300769	0.0
-1	1610612744	22300757	0.0
22300727	1610612744	22300733	0.6579547430711197
-1	1610612744	22300727	0.0
-1	1610612744	22300717	0.0
-1	1610612744	22300699	0.0
-1	1610612744	22300693	0.0
22301183	1610612745	22301199	0.5275471446658226
22301168	1610612745	22301183	0.5150827049940797
22301150	1610612745	22301168	0.5547374188341737
22301131	1610612745	22301150	0.3851286066502299
22301120	1610612745	22301131	0.408076231092157
-1	1610612745	22301120	0.0
22301098	1610612745	22301113	0.4917626676178568
-1	1610612745	22301098	0.0
-1	1610612745	22301083	0.0
-1	1610612745	22301072	0.0
-1	1610612745	22301057	0.0
-1	1610612745	22301038	0.0
22301006	1610612745	22301024	0.4710205412912571
22300992	1610612745	22301006	0.5984313381028248
22300967	1610612745	22300992	0.5392840483964626
22300957	1610612745	22300967	0.4691628755065818
22300942	1610612745	22300957	0.5332400435352391
22300929	1610612745	22300942	0.5032461041989928
22300916	1610612745	22300929	0.6043513027253948
22300897	1610612745	22300916	0.5346393905066524
22300891	1610612745	22300897	0.4878667732835788
22300870	1610612745	22300891	0.5695564292219186
22300854	1610612745	22300870	0.4719397614446591
22300841	1610612745	22300854	0.408076231092157
22300822	1610612745	22300841	0.5485106950089957
22300806	1610612745	22300822	0.5717574222938386
22300798	1610612745	22300806	0.408076231092157
-1	1610612745	22300798	0.0
22300765	1610612745	22300783	0.6471779836076498
22300754	1610612745	22300765	0.408076231092157
22300744	1610612745	22300754	0.724795095622043
22300719	1610612745	22300744	0.4978676617578463
22300709	1610612745	22300719	0.408076231092157
22300692	1610612745	22300709	0.5121890486194162
-1	1610612745	22300679	0.0
22301184	1610612746	22301199	0.6088249725885496
22301165	1610612746	22301184	0.6359852581615759
22301156	1610612746	22301165	0.4947503409973305
22301132	1610612746	22301156	0.485549167964041
22301126	1610612746	22301132	0.4763171126201712
22301114	1610612746	22301126	0.5439253348437396
22301101	1610612746	22301114	0.3599748688707175
22301079	1610612746	22301101	0.497974278669954
22301064	1610612746	22301079	0.536145037077935
22301052	1610612746	22301064	0.4655275157307542
22301043	1610612746	22301052	0.4866645565402812
22301028	1610612746	22301043	0.4419147607659636
22301017	1610612746	22301028	0.5737295928566668
22301003	1610612746	22301017	0.5631529847474687
22300982	1610612746	22301003	0.2356544723573443
-1	1610612746	22300982	0.0
22300956	1610612746	22300964	0.5498323004819973
22300944	1610612746	22300956	0.3606405899469136
22300897	1610612746	22300917	0.5082331948794266
22300880	1610612746	22300897	0.3883330636179307
22300873	1610612746	22300880	0.6206183780902247
22300865	1610612746	22300873	0.5173680853696846
22300827	1610612746	22300848	0.408076231092157
22300807	1610612746	22300827	0.6755585488676712
22300799	1610612746	22300807	0.409905007292893
-1	1610612746	22300799	0.0
22300770	1610612746	22300789	0.4470447124675152
22300749	1610612746	22300770	0.808469380955554
22300731	1610612746	22300749	0.5353634970347172
-1	1610612746	22300731	0.0
22300688	1610612746	22300708	0.571261411341374
22300658	1610612746	22300676	0.408076231092157
22301177	1610612747	22301195	0.5418807120779534
22301155	1610612747	22301177	0.5427084644449874
-1	1610612747	22301155	0.0
-1	1610612747	22301143	0.0
-1	1610612747	22301127	0.0
22301094	1610612747	22301103	0.6103357440286732
-1	1610612747	22301094	0.0
-1	1610612747	22301078	0.0
-1	1610612747	22301063	0.0
-1	1610612747	22301055	0.0
22301018	1610612747	22301032	0.5833041072061109
22300990	1610612747	22301018	0.5627497643956629
-1	1610612747	22300990	0.0
-1	1610612747	22300954	0.0
-1	1610612747	22300932	0.0
-1	1610612747	22300901	0.0
-1	1610612747	22300884	0.0
-1	1610612747	22300869	0.0
-1	1610612747	22300848	0.0
-1	1610612747	22300818	0.0
-1	1610612747	22300813	0.0
-1	1610612747	22300776	0.0
-1	1610612747	22300747	0.0
-1	1610612747	22300740	0.0
-1	1610612747	22300713	0.0
22301176	1610612748	22301189	0.4782934630505764
22301161	1610612748	22301176	0.7165989205037648
22301147	1610612748	22301161	0.569924511418481
22301133	1610612748	22301147	0.4194899523079706
22301120	1610612748	22301133	0.5130522422869328
22301111	1610612748	22301120	0.4093274990189763
22301096	1610612748	22301111	0.4080851158348326
22301081	1610612748	22301096	0.4953614239280928
22301068	1610612748	22301081	0.4353329557317696
-1	1610612748	22301068	0.0
22301029	1610612748	22301044	0.5309221288130056
22301013	1610612748	22301029	0.2992825570289421
22300996	1610612748	22301013	0.4161541818119286
22300985	1610612748	22300996	0.2395382154994336
22300977	1610612748	22300985	0.4842617304906833
22300962	1610612748	22300977	0.5237613751263903
22300949	1610612748	22300962	0.5360964883054575
22300926	1610612748	22300949	0.3451817723157764
22300914	1610612748	22300926	0.4507229959352302
22300904	1610612748	22300914	0.408076231092157
22300888	1610612748	22300904	0.4284037819387989
22300867	1610612748	22300888	0.5094938601302299
22300855	1610612748	22300867	0.669904044779103
22300842	1610612748	22300855	0.5623795315272626
22300810	1610612748	22300831	0.5792019279891607
22300779	1610612748	22300810	0.6078614293721754
-1	1610612748	22300779	0.0
-1	1610612748	22300773	0.0
22300730	1610612748	22300759	0.4577560774668791
22300721	1610612748	22300730	0.5667252717962387
-1	1610612748	22300721	0.0
22300689	1610612748	22300708	0.351045702481699
22301179	1610612749	22301191	0.2294484795984096
22301162	1610612749	22301179	0.4125226409493752
22301148	1610612749	22301162	0.4787918019210083
22301139	1610612749	22301148	0.3445684942986202
22301122	1610612749	22301139	0.349046833699829
22301107	1610612749	22301122	0.3624142067035383
22301095	1610612749	22301107	0.3794954946950682
22301076	1610612749	22301095	0.6564790597721064
22301061	1610612749	22301076	0.3908912682853265
-1	1610612749	22301061	0.0
22301007	1610612749	22301030	0.6185939894715798
-1	1610612749	22301007	0.0
22300976	1610612749	22300998	0.6239366073610093
22300958	1610612749	22300976	0.5415983652073477
22300945	1610612749	22300958	0.4199982037368069
-1	1610612749	22300945	0.0
22300880	1610612749	22300899	0.5034936077449571
22300864	1610612749	22300880	0.5250339315337054
22300849	1610612749	22300864	0.4199928922058595
22300840	1610612749	22300849	0.5633841462219591
22300817	1610612749	22300840	0.501362522051113
22300808	1610612749	22300817	0.5727119011128141
-1	1610612749	22300808	0.0
22300767	1610612749	22300773	0.469225472557251
22300745	1610612749	22300767	0.5329096421669888
22300738	1610612749	22300745	0.4191983135142994
22300725	1610612749	22300738	0.4242439947777457
22300711	1610612749	22300725	0.4430701570036547
22300702	1610612749	22300711	0.4927744830190356
-1	1610612749	22300702	0.0
22301178	1610612750	22301194	0.4667219813549376
22301164	1610612750	22301178	0.4971203914363773
22301152	1610612750	22301164	0.469911263632527
-1	1610612750	22301152	0.0
22301125	1610612750	22301143	0.5313853535016992
22301108	1610612750	22301125	0.6583594322649431
22301098	1610612750	22301108	0.4830793248864816
22301084	1610612750	22301098	0.3802003509473357
22301071	1610612750	22301084	0.5539316946209416
22301056	1610612750	22301071	0.4717406386823404
-1	1610612750	22301056	0.0
22301014	1610612750	22301031	0.6003920392705626
-1	1610612750	22301014	0.0
22300987	1610612750	22300995	0.4090208882913464
22300974	1610612750	22300987	0.5905308705399845
22300944	1610612750	22300974	0.5150028026136823
22300911	1610612750	22300932	0.5999771535188341
22300903	1610612750	22300911	0.4481946520195338
22300881	1610612750	22300903	0.4013349325870149
22300873	1610612750	22300881	0.4254585955125703
22300862	1610612750	22300873	0.3745585393483041
22300845	1610612750	22300862	0.4353135203571667
22300838	1610612750	22300845	0.4704881311798084
22300815	1610612750	22300838	0.5096288398747252
22300808	1610612750	22300815	0.408076231092157
22300791	1610612750	22300808	0.5885630184174921
22300775	1610612750	22300791	0.4333614010431496
22300770	1610612750	22300775	0.595086737300371
22300738	1610612750	22300770	0.3884353968148197
22300723	1610612750	22300738	0.3994802425534751
22300709	1610612750	22300723	0.5960456548848633
22300694	1610612750	22300709	0.5773305790631039
22300680	1610612750	22300694	0.4906876790830946
22301175	1610612751	22301192	0.3144532551475978
22301160	1610612751	22301175	0.495540176489067
22301141	1610612751	22301160	0.5140934230692343
22301128	1610612751	22301141	0.4651196108482708
22301106	1610612751	22301128	0.5668869678998286
22301089	1610612751	22301106	0.4595188911841141
22301066	1610612751	22301078	0.5633249937907765
22301050	1610612751	22301066	0.4540452550714429
22301036	1610612751	22301050	0.4241104151396015
22301019	1610612751	22301036	0.5284200706337043
22301007	1610612751	22301019	0.4991004198040914
22300993	1610612751	22301007	0.5100952888651963
-1	1610612751	22300993	0.0
22300968	1610612751	22300981	0.2732724728460052
22300947	1610612751	22300968	0.408076231092157
22300930	1610612751	22300947	0.526639948976192
22300918	1610612751	22300930	0.0904244685813287
22300902	1610612751	22300918	0.408076231092157
22300887	1610612751	22300902	0.6315469447591124
22300879	1610612751	22300887	0.408076231092157
22300866	1610612751	22300879	0.408076231092157
22300851	1610612751	22300866	0.408076231092157
22300833	1610612751	22300851	0.408076231092157
22300830	1610612751	22300833	0.5415836246115449
22300815	1610612751	22300830	0.408076231092157
22300795	1610612751	22300815	0.408076231092157
22300780	1610612751	22300795	0.408076231092157
22300771	1610612751	22300780	0.9263676950756314
22300750	1610612751	22300771	0.408076231092157
22300735	1610612751	22300750	0.408076231092157
22300720	1610612751	22300735	0.5548077563803558
-1	1610612751	22300720	0.0
22300698	1610612751	22300717	0.6581373136980521
22300677	1610612751	22300698	0.7151329379622843
22301175	1610612752	22301190	0.5140449608364581
22301167	1610612752	22301175	0.5248840396220894
22301149	1610612752	22301167	0.5294529219697475
22301139	1610612752	22301149	0.4921309449529614
22301119	1610612752	22301139	0.2835343506363697
22301112	1610612752	22301119	0.6640542105991564
22301096	1610612752	22301112	0.252482174985007
22301082	1610612752	22301096	0.7436973856644677
-1	1610612752	22301082	0.0
22301053	1610612752	22301070	0.5226527620443793
22301035	1610612752	22301053	0.5542723740415392
22301019	1610612752	22301035	0.5282985587118169
22301009	1610612752	22301019	0.5043979476244419
22300975	1610612752	22300988	0.4786490114137212
22300960	1610612752	22300975	0.5991050330358654
22300939	1610612752	22300960	0.4499807497242028
22300927	1610612752	22300939	0.3658102409351826
22300912	1610612752	22300927	0.5002178470559893
22300889	1610612752	22300912	0.408076231092157
22300876	1610612752	22300889	0.5199543243456084
-1	1610612752	22300876	0.0
22300837	1610612752	22300852	0.408076231092157
22300828	1610612752	22300837	0.636778199159233
22300816	1610612752	22300828	0.3396415006330379
22300794	1610612752	22300816	0.5726375310569354
22300778	1610612752	22300794	0.5517980497989827
22300765	1610612752	22300778	0.5057068606079068
22300755	1610612752	22300765	0.6065835943226494
22300736	1610612752	22300755	0.7767042047044712
-1	1610612752	22300736	0.0
-1	1610612752	22300722	0.0
22301171	1610612753	22301191	0.5067368561338043
22301162	1610612753	22301171	0.408076231092157
22301150	1610612753	22301162	0.6624908376091156
22301136	1610612753	22301150	0.6341374025454787
22301115	1610612753	22301136	0.2741720530419138
22301109	1610612753	22301115	0.5669557105234948
22301090	1610612753	22301109	0.5918930140293505
22301075	1610612753	22301090	0.6079163057239956
22301064	1610612753	22301075	0.408076231092157
22301049	1610612753	22301064	0.408076231092157
22301020	1610612753	22301049	0.4041151166492674
22301004	1610612753	22301020	0.5435833648001304
22300991	1610612753	22301004	0.5783167855000999
22300979	1610612753	22300991	0.4470933172362701
22300963	1610612753	22300979	0.3777126229981564
22300947	1610612753	22300963	0.5418804557872993
22300928	1610612753	22300947	0.6502632105017658
22300912	1610612753	22300928	0.4642833344439262
22300894	1610612753	22300912	0.5279619510894916
22300885	1610612753	22300894	0.5094659529256718
22300874	1610612753	22300885	0.6062637435863264
22300850	1610612753	22300874	0.4994410016066576
22300833	1610612753	22300850	0.5287913259526507
22300821	1610612753	22300833	0.408076231092157
22300814	1610612753	22300821	0.5687049747155031
22300792	1610612753	22300814	0.6620614083797931
22300778	1610612753	22300792	0.5658849399691909
22300772	1610612753	22300778	1.0
22300752	1610612753	22300772	0.4289664823082562
22300734	1610612753	22300752	0.7454076986295284
22300721	1610612753	22300734	0.408076231092157
22300704	1610612753	22300721	0.7241668173899799
22300694	1610612753	22300704	0.7549699029341862
22300681	1610612753	22300694	0.5725550298749473
22301174	1610612754	22301188	0.408076231092157
22301146	1610612754	22301174	0.5060638368761246
22301133	1610612754	22301146	0.5955342052496714
22301116	1610612754	22301133	0.7152947672038763
22301106	1610612754	22301116	0.2957120010661691
22301089	1610612754	22301106	0.4895215566069167
22301054	1610612754	22301063	0.408076231092157
22301043	1610612754	22301054	0.5117648800929937
-1	1610612754	22301043	0.0
22301016	1610612754	22301032	0.6886266409009129
22300997	1610612754	22301016	0.4982280996141195
22300983	1610612754	22300997	0.408076231092157
22300968	1610612754	22300983	0.5706860607906787
22300948	1610612754	22300968	0.2321916438995135
22300941	1610612754	22300948	0.5849008557911071
22300928	1610612754	22300941	0.6206187112680749
22300903	1610612754	22300928	0.408076231092157
22300892	1610612754	22300903	0.5962276427863076
-1	1610612754	22300892	0.0
22300863	1610612754	22300877	0.408076231092157
22300843	1610612754	22300863	0.5401542772103177
22300829	1610612754	22300843	0.1521123475711335
22300819	1610612754	22300829	0.7003176295506541
22300793	1610612754	22300819	0.408076231092157
22300782	1610612754	22300793	0.6049137853315512
22300761	1610612754	22300782	0.4359632171653229
22300755	1610612754	22300761	0.5628973145865263
-1	1610612754	22300755	0.0
22300719	1610612754	22300733	0.9075542524599632
22300707	1610612754	22300719	0.7053624975011661
-1	1610612754	22300707	0.0
-1	1610612754	22300670	0.0
-1	1610612754	22300583	0.0
22301171	1610612755	22301192	0.5662863503204677
22301145	1610612755	22301171	0.5408002581251556
22301140	1610612755	22301145	0.5096621576597589
22301129	1610612755	22301140	0.4982248594066955
22301111	1610612755	22301129	0.5207210993843898
22301093	1610612755	22301111	0.5378923169187713
22301080	1610612755	22301093	0.6006604325388892
22301067	1610612755	22301080	0.3506030519091091
22301052	1610612755	22301067	0.2776815263987917
22301042	1610612755	22301052	0.408076231092157
22301028	1610612755	22301042	0.4857530253997409
22301018	1610612755	22301028	0.4149825319612752
22301002	1610612755	22301018	0.5285311299171498
22300985	1610612755	22301002	0.6349303658292796
22300969	1610612755	22300985	0.5574307747293687
22300958	1610612755	22300969	0.2893538570889141
22300939	1610612755	22300958	0.4153972590568845
22300927	1610612755	22300939	0.5303941493969481
22300909	1610612755	22300927	0.3677283934164057
22300896	1610612755	22300909	0.1878012483063459
22300887	1610612755	22300896	0.225339286110926
22300871	1610612755	22300887	0.5103840430021546
22300858	1610612755	22300871	0.5469447591124142
22300836	1610612755	22300858	0.2017725061637902
22300817	1610612755	22300836	0.3558739255014327
22300805	1610612755	22300817	0.5250660802736501
22300794	1610612755	22300805	0.7427866995402146
22300779	1610612755	22300794	0.408076231092157
22300762	1610612755	22300779	0.581995068967815
22300753	1610612755	22300762	0.408076231092157
22300742	1610612755	22300753	0.2939113262295777
22300727	1610612755	22300742	0.6889784767108682
22300715	1610612755	22300727	0.463570333844206
22300698	1610612755	22300715	0.408076231092157
22300686	1610612755	22300698	0.4411691210768308
22301185	1610612756	22301194	0.5858311575810077
22301165	1610612756	22301185	0.6038835722816532
22301156	1610612756	22301165	0.4721190717059312
22301138	1610612756	22301156	0.6167521823149197
22301125	1610612756	22301138	0.5365303209379483
22301110	1610612756	22301125	0.5452979085950367
-1	1610612756	22301110	0.0
22301069	1610612756	22301092	0.4263565891472868
22301059	1610612756	22301069	0.5279464177978205
-1	1610612756	22301059	0.0
22301025	1610612756	22301039	0.6136691766064726
22301010	1610612756	22301025	0.4869855605845477
22301002	1610612756	22301010	0.4837224110230041
22300976	1610612756	22301002	0.7903311787832344
22300961	1610612756	22300976	0.4330841685644738
-1	1610612756	22300961	0.0
22300934	1610612756	22300955	0.5228152787958212
22300920	1610612756	22300934	0.6225761311388018
22300905	1610612756	22300920	0.5624625174918372
-1	1610612756	22300905	0.0
22300878	1610612756	22300893	0.421819817418538
22300870	1610612756	22300878	0.5110662643147483
22300854	1610612756	22300870	0.5310326445359982
-1	1610612756	22300854	0.0
22300806	1610612756	22300818	0.2382887985606717
-1	1610612756	22300806	0.0
22300787	1610612756	22300796	0.6377764450663764
22300774	1610612756	22300787	0.7362944911422289
-1	1610612756	22300774	0.0
22300739	1610612756	22300757	0.5233361686115108
22300725	1610612756	22300739	0.6340830419488449
22300705	1610612756	22300725	0.6446075164923035
22300690	1610612756	22300705	0.408076231092157
22300677	1610612756	22300690	0.5960904519067572
22300567	1610612756	22300588	0.6392415565546536
22301183	1610612757	22301200	0.9016125807956288
-1	1610612757	22301183	0.0
22301157	1610612757	22301169	0.6713200506430332
22301134	1610612757	22301157	0.1175451455987206
22301117	1610612757	22301134	0.4870113245397762
22301102	1610612757	22301117	0.4443776577733112
22301090	1610612757	22301102	0.4738233268918949
22301068	1610612757	22301090	0.4463783567668422
22301051	1610612757	22301068	0.408076231092157
-1	1610612757	22301051	0.0
22301026	1610612757	22301038	0.6650229892716732
22301017	1610612757	22301026	0.408076231092157
22301003	1610612757	22301017	0.1779169720796962
22300986	1610612757	22301003	0.408076231092157
22300970	1610612757	22300986	0.3177650429799427
22300960	1610612757	22300970	0.408076231092157
22300953	1610612757	22300960	0.609833359816701
22300938	1610612757	22300953	0.9268341440661024
22300923	1610612757	22300938	0.4978159617465872
22300916	1610612757	22300923	0.5835610048643967
22300900	1610612757	22300916	0.6472312920637036
22300881	1610612757	22300900	0.7461851136136469
22300868	1610612757	22300881	0.4440594389285001
22300861	1610612757	22300868	0.5703871526620911
22300842	1610612757	22300861	0.5121895496387401
